date,value,reporter,partner
2018-01-01,16704215335,Myanmar,"All Countries, excluding the IO"
2019-01-01,18111937116,Myanmar,"All Countries, excluding the IO"
2020-01-01,16306372267,Myanmar,"All Countries, excluding the IO"
2021-01-01,15158813096,Myanmar,"All Countries, excluding the IO"
2022-01-01,20554597715,Myanmar,"All Countries, excluding the IO"
2018-01-01,7468309928,Trinidad and Tobago,"All Countries, excluding the IO"
2019-01-01,7191331006,Trinidad and Tobago,"All Countries, excluding the IO"
2020-01-01,5518601000,Trinidad and Tobago,"All Countries, excluding the IO"
2021-01-01,8377144113,Trinidad and Tobago,"All Countries, excluding the IO"
2022-01-01,13286260069,Trinidad and Tobago,"All Countries, excluding the IO"
2018-01-01,3254984070,Burkina Faso,"All Countries, excluding the IO"
2019-01-01,3239480569,Burkina Faso,"All Countries, excluding the IO"
2020-01-01,4380865823,Burkina Faso,"All Countries, excluding the IO"
2021-01-01,5040406639,Burkina Faso,"All Countries, excluding the IO"
2022-01-01,4542731249,Burkina Faso,"All Countries, excluding the IO"
2018-01-01,2412432662,Armenia,"All Countries, excluding the IO"
2019-01-01,2647210932,Armenia,"All Countries, excluding the IO"
2020-01-01,2536993456,Armenia,"All Countries, excluding the IO"
2021-01-01,3015987201,Armenia,"All Countries, excluding the IO"
2022-01-01,5360069395,Armenia,"All Countries, excluding the IO"
2018-01-01,14331296553,Bahrain,"All Countries, excluding the IO"
2019-01-01,12624968862,Bahrain,"All Countries, excluding the IO"
2020-01-01,11501602189,Bahrain,"All Countries, excluding the IO"
2021-01-01,17235772613,Bahrain,"All Countries, excluding the IO"
2022-01-01,24002199721,Bahrain,"All Countries, excluding the IO"
2018-01-01,391212055,Djibouti,"All Countries, excluding the IO"
2019-01-01,363476611,Djibouti,"All Countries, excluding the IO"
2020-01-01,422024505,Djibouti,"All Countries, excluding the IO"
2021-01-01,453367565,Djibouti,"All Countries, excluding the IO"
2022-01-01,496394589,Djibouti,"All Countries, excluding the IO"
2018-01-01,11556661910,Sri Lanka,"All Countries, excluding the IO"
2019-01-01,11685410360,Sri Lanka,"All Countries, excluding the IO"
2020-01-01,9871390597,Sri Lanka,"All Countries, excluding the IO"
2021-01-01,13318504421,Sri Lanka,"All Countries, excluding the IO"
2022-01-01,17087759381,Sri Lanka,"All Countries, excluding the IO"
2018-01-01,1790344270,Suriname,"All Countries, excluding the IO"
2019-01-01,1575383738,Suriname,"All Countries, excluding the IO"
2020-01-01,1882622517,Suriname,"All Countries, excluding the IO"
2021-01-01,1501950851,Suriname,"All Countries, excluding the IO"
2022-01-01,1865118861,Suriname,"All Countries, excluding the IO"
2018-01-01,639735183,"Korea, Democratic People`s Republic of","All Countries, excluding the IO"
2019-01-01,406015409,"Korea, Democratic People`s Republic of","All Countries, excluding the IO"
2020-01-01,185431555,"Korea, Democratic People`s Republic of","All Countries, excluding the IO"
2021-01-01,205019949,"Korea, Democratic People`s Republic of","All Countries, excluding the IO"
2022-01-01,242906132,"Korea, Democratic People`s Republic of","All Countries, excluding the IO"
2018-01-01,61642554722,Argentina,"All Countries, excluding the IO"
2019-01-01,64467376001,Argentina,"All Countries, excluding the IO"
2020-01-01,54635304620,Argentina,"All Countries, excluding the IO"
2021-01-01,77629062185,Argentina,"All Countries, excluding the IO"
2022-01-01,88057186977,Argentina,"All Countries, excluding the IO"
2018-01-01,2954500330,Ethiopia,"All Countries, excluding the IO"
2019-01-01,3451612653,Ethiopia,"All Countries, excluding the IO"
2020-01-01,3300164335,Ethiopia,"All Countries, excluding the IO"
2021-01-01,4386068761,Ethiopia,"All Countries, excluding the IO"
2022-01-01,5364247540,Ethiopia,"All Countries, excluding the IO"
2018-01-01,45993443,Samoa,"All Countries, excluding the IO"
2019-01-01,49062399,Samoa,"All Countries, excluding the IO"
2020-01-01,37236526,Samoa,"All Countries, excluding the IO"
2021-01-01,29079771,Samoa,"All Countries, excluding the IO"
2022-01-01,41580145,Samoa,"All Countries, excluding the IO"
2018-01-01,468213513995,Belgium,"All Countries, excluding the IO"
2019-01-01,446909874755,Belgium,"All Countries, excluding the IO"
2020-01-01,421841633152,Belgium,"All Countries, excluding the IO"
2021-01-01,548868945700.00006,Belgium,"All Countries, excluding the IO"
2022-01-01,630277743020,Belgium,"All Countries, excluding the IO"
2018-01-01,450707311000,Mexico,"All Countries, excluding the IO"
2019-01-01,460598221000,Mexico,"All Countries, excluding the IO"
2020-01-01,417167585000,Mexico,"All Countries, excluding the IO"
2021-01-01,494945383000,Mexico,"All Countries, excluding the IO"
2022-01-01,577729987000,Mexico,"All Countries, excluding the IO"
2018-01-01,250607211853,Thailand,"All Countries, excluding the IO"
2019-01-01,245369649807,Thailand,"All Countries, excluding the IO"
2020-01-01,229256117080,Thailand,"All Countries, excluding the IO"
2021-01-01,266291811219.99997,Thailand,"All Countries, excluding the IO"
2022-01-01,283862758108,Thailand,"All Countries, excluding the IO"
2018-01-01,232445098385,United Arab Emirates,"All Countries, excluding the IO"
2019-01-01,230597177496,United Arab Emirates,"All Countries, excluding the IO"
2020-01-01,185722171408,United Arab Emirates,"All Countries, excluding the IO"
2021-01-01,272889507622,United Arab Emirates,"All Countries, excluding the IO"
2022-01-01,373621920177,United Arab Emirates,"All Countries, excluding the IO"
2018-01-01,75869032847,Finland,"All Countries, excluding the IO"
2019-01-01,73468053515,Finland,"All Countries, excluding the IO"
2020-01-01,66219582672.00001,Finland,"All Countries, excluding the IO"
2021-01-01,81995695893,Finland,"All Countries, excluding the IO"
2022-01-01,85499042692,Finland,"All Countries, excluding the IO"
2018-01-01,1885634031,Jamaica,"All Countries, excluding the IO"
2019-01-01,1555120858,Jamaica,"All Countries, excluding the IO"
2020-01-01,1228969482,Jamaica,"All Countries, excluding the IO"
2021-01-01,1476469861,Jamaica,"All Countries, excluding the IO"
2022-01-01,1066726396.9999999,Jamaica,"All Countries, excluding the IO"
2018-01-01,78382073,Cabo Verde,"All Countries, excluding the IO"
2019-01-01,63781763,Cabo Verde,"All Countries, excluding the IO"
2020-01-01,55380127,Cabo Verde,"All Countries, excluding the IO"
2021-01-01,73949044,Cabo Verde,"All Countries, excluding the IO"
2022-01-01,58884046,Cabo Verde,"All Countries, excluding the IO"
2018-01-01,164794264405,Ireland,"All Countries, excluding the IO"
2019-01-01,169625052924,Ireland,"All Countries, excluding the IO"
2020-01-01,180104434601,Ireland,"All Countries, excluding the IO"
2021-01-01,190658115266,Ireland,"All Countries, excluding the IO"
2022-01-01,212266368063,Ireland,"All Countries, excluding the IO"
2018-01-01,41819392864,Colombia,"All Countries, excluding the IO"
2019-01-01,39485080766,Colombia,"All Countries, excluding the IO"
2020-01-01,31053209022,Colombia,"All Countries, excluding the IO"
2021-01-01,41389989091,Colombia,"All Countries, excluding the IO"
2022-01-01,57105700449,Colombia,"All Countries, excluding the IO"
2018-01-01,15534667785,Tunisia,"All Countries, excluding the IO"
2019-01-01,14933252277,Tunisia,"All Countries, excluding the IO"
2020-01-01,13798650346,Tunisia,"All Countries, excluding the IO"
2021-01-01,16676588927,Tunisia,"All Countries, excluding the IO"
2022-01-01,18561195339,Tunisia,"All Countries, excluding the IO"
2018-01-01,1473918620,Faroe Islands,"All Countries, excluding the IO"
2019-01-01,1591616613,Faroe Islands,"All Countries, excluding the IO"
2020-01-01,1381836560,Faroe Islands,"All Countries, excluding the IO"
2021-01-01,1579760930,Faroe Islands,"All Countries, excluding the IO"
2022-01-01,2218988093,Faroe Islands,"All Countries, excluding the IO"
2018-01-01,323241510000,India,"All Countries, excluding the IO"
2019-01-01,324830130000,India,"All Countries, excluding the IO"
2020-01-01,275589566278,India,"All Countries, excluding the IO"
2021-01-01,394463710390,India,"All Countries, excluding the IO"
2022-01-01,453196569073,India,"All Countries, excluding the IO"
2018-01-01,11145830708,Congo,"All Countries, excluding the IO"
2019-01-01,5587427823,Congo,"All Countries, excluding the IO"
2020-01-01,4902584512,Congo,"All Countries, excluding the IO"
2021-01-01,2383157450,Congo,"All Countries, excluding the IO"
2022-01-01,3918687292,Congo,"All Countries, excluding the IO"
2018-01-01,8672251806,Paraguay,"All Countries, excluding the IO"
2019-01-01,7682208224,Paraguay,"All Countries, excluding the IO"
2020-01-01,8239240830.999999,Paraguay,"All Countries, excluding the IO"
2021-01-01,10559535045,Paraguay,"All Countries, excluding the IO"
2022-01-01,9957013974,Paraguay,"All Countries, excluding the IO"
2018-01-01,23167318115,Pakistan,"All Countries, excluding the IO"
2019-01-01,23337824731,Pakistan,"All Countries, excluding the IO"
2020-01-01,22235464377,Pakistan,"All Countries, excluding the IO"
2021-01-01,28681421753,Pakistan,"All Countries, excluding the IO"
2022-01-01,30872794285,Pakistan,"All Countries, excluding the IO"
2018-01-01,476536805,Liberia,"All Countries, excluding the IO"
2019-01-01,370729867,Liberia,"All Countries, excluding the IO"
2020-01-01,433335779,Liberia,"All Countries, excluding the IO"
2021-01-01,600650741,Liberia,"All Countries, excluding the IO"
2022-01-01,728278899,Liberia,"All Countries, excluding the IO"
2018-01-01,1242100931,Cuba,"All Countries, excluding the IO"
2019-01-01,1121165450,Cuba,"All Countries, excluding the IO"
2020-01-01,1235268046,Cuba,"All Countries, excluding the IO"
2021-01-01,1200444778,Cuba,"All Countries, excluding the IO"
2022-01-01,1322047590,Cuba,"All Countries, excluding the IO"
2018-01-01,46214067,Comoros,"All Countries, excluding the IO"
2019-01-01,48963184,Comoros,"All Countries, excluding the IO"
2020-01-01,21402906,Comoros,"All Countries, excluding the IO"
2021-01-01,36540162,Comoros,"All Countries, excluding the IO"
2022-01-01,39108591,Comoros,"All Countries, excluding the IO"
2018-01-01,2972100048,Madagascar,"All Countries, excluding the IO"
2019-01-01,2555649713,Madagascar,"All Countries, excluding the IO"
2020-01-01,1948720566,Madagascar,"All Countries, excluding the IO"
2021-01-01,2707433581,Madagascar,"All Countries, excluding the IO"
2022-01-01,3546314854,Madagascar,"All Countries, excluding the IO"
2018-01-01,9705994981,Turkmenistan,"All Countries, excluding the IO"
2019-01-01,10598281082,Turkmenistan,"All Countries, excluding the IO"
2020-01-01,6491764779,Turkmenistan,"All Countries, excluding the IO"
2021-01-01,9386477126,Turkmenistan,"All Countries, excluding the IO"
2022-01-01,13236945506,Turkmenistan,"All Countries, excluding the IO"
2018-01-01,27642729049,Morocco,"All Countries, excluding the IO"
2019-01-01,29579707004,Morocco,"All Countries, excluding the IO"
2020-01-01,27838975265,Morocco,"All Countries, excluding the IO"
2021-01-01,36530850612,Morocco,"All Countries, excluding the IO"
2022-01-01,40296864304,Morocco,"All Countries, excluding the IO"
2018-01-01,124704406543,Hungary,"All Countries, excluding the IO"
2019-01-01,123796641369,Hungary,"All Countries, excluding the IO"
2020-01-01,120654055094,Hungary,"All Countries, excluding the IO"
2021-01-01,141830131266,Hungary,"All Countries, excluding the IO"
2022-01-01,151539733908,Hungary,"All Countries, excluding the IO"
2018-01-01,130817387,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2019-01-01,118533518,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2020-01-01,102958632,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2021-01-01,53001089,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2022-01-01,71448202,Saint Vincent and the Grenadines,"All Countries, excluding the IO"
2018-01-01,147875966,Bermuda,"All Countries, excluding the IO"
2019-01-01,64552055.99999999,Bermuda,"All Countries, excluding the IO"
2020-01-01,56851609,Bermuda,"All Countries, excluding the IO"
2021-01-01,52124016,Bermuda,"All Countries, excluding the IO"
2022-01-01,69795399,Bermuda,"All Countries, excluding the IO"
2018-01-01,447666355515,Canada,"All Countries, excluding the IO"
2019-01-01,446093934059,Canada,"All Countries, excluding the IO"
2020-01-01,390141060531,Canada,"All Countries, excluding the IO"
2021-01-01,501740476073,Canada,"All Countries, excluding the IO"
2022-01-01,596957712230,Canada,"All Countries, excluding the IO"
2018-01-01,1712412854,Kyrgyzstan,"All Countries, excluding the IO"
2019-01-01,1965501759,Kyrgyzstan,"All Countries, excluding the IO"
2020-01-01,1964466185,Kyrgyzstan,"All Countries, excluding the IO"
2021-01-01,1658948421,Kyrgyzstan,"All Countries, excluding the IO"
2022-01-01,2186695025,Kyrgyzstan,"All Countries, excluding the IO"
2018-01-01,3790239430,Cameroon,"All Countries, excluding the IO"
2019-01-01,4290940264,Cameroon,"All Countries, excluding the IO"
2020-01-01,3509875599,Cameroon,"All Countries, excluding the IO"
2021-01-01,4413083600,Cameroon,"All Countries, excluding the IO"
2022-01-01,6078898594,Cameroon,"All Countries, excluding the IO"
2018-01-01,7011764054,Mongolia,"All Countries, excluding the IO"
2019-01-01,7632442074,Mongolia,"All Countries, excluding the IO"
2020-01-01,7575504698,Mongolia,"All Countries, excluding the IO"
2021-01-01,9241377403,Mongolia,"All Countries, excluding the IO"
2022-01-01,12525983914,Mongolia,"All Countries, excluding the IO"
2018-01-01,1025239231.9999999,Togo,"All Countries, excluding the IO"
2019-01-01,1011476481,Togo,"All Countries, excluding the IO"
2020-01-01,978507292,Togo,"All Countries, excluding the IO"
2021-01-01,1079792694,Togo,"All Countries, excluding the IO"
2022-01-01,2099760750,Togo,"All Countries, excluding the IO"
2018-01-01,240911165,Belize,"All Countries, excluding the IO"
2019-01-01,244908865,Belize,"All Countries, excluding the IO"
2020-01-01,211872698,Belize,"All Countries, excluding the IO"
2021-01-01,264005693,Belize,"All Countries, excluding the IO"
2022-01-01,286430398,Belize,"All Countries, excluding the IO"
2018-01-01,40189082397,New Zealand,"All Countries, excluding the IO"
2019-01-01,40048499899,New Zealand,"All Countries, excluding the IO"
2020-01-01,38824427655,New Zealand,"All Countries, excluding the IO"
2021-01-01,39574133382,New Zealand,"All Countries, excluding the IO"
2022-01-01,46319748469,New Zealand,"All Countries, excluding the IO"
2018-01-01,3093883061,Uganda,"All Countries, excluding the IO"
2019-01-01,3568681190,Uganda,"All Countries, excluding the IO"
2020-01-01,4153611090.9999995,Uganda,"All Countries, excluding the IO"
2021-01-01,3972854985,Uganda,"All Countries, excluding the IO"
2022-01-01,3587602694,Uganda,"All Countries, excluding the IO"
2018-01-01,6569768109,Brunei Darussalam,"All Countries, excluding the IO"
2019-01-01,7251945582,Brunei Darussalam,"All Countries, excluding the IO"
2020-01-01,6607077395,Brunei Darussalam,"All Countries, excluding the IO"
2021-01-01,11052004339,Brunei Darussalam,"All Countries, excluding the IO"
2022-01-01,14411329523,Brunei Darussalam,"All Countries, excluding the IO"
2018-01-01,47883382800,Peru,"All Countries, excluding the IO"
2019-01-01,44796680780,Peru,"All Countries, excluding the IO"
2020-01-01,38757278976,Peru,"All Countries, excluding the IO"
2021-01-01,56234173959,Peru,"All Countries, excluding the IO"
2022-01-01,65231727506,Peru,"All Countries, excluding the IO"
2018-01-01,12964693,Sao Tome and Principe,"All Countries, excluding the IO"
2019-01-01,2049454,Sao Tome and Principe,"All Countries, excluding the IO"
2020-01-01,23755268,Sao Tome and Principe,"All Countries, excluding the IO"
2021-01-01,20752708,Sao Tome and Principe,"All Countries, excluding the IO"
2022-01-01,20999923,Sao Tome and Principe,"All Countries, excluding the IO"
2018-01-01,2535449676,Nicaragua,"All Countries, excluding the IO"
2019-01-01,2696767002,Nicaragua,"All Countries, excluding the IO"
2020-01-01,2851994639,Nicaragua,"All Countries, excluding the IO"
2021-01-01,3513117968,Nicaragua,"All Countries, excluding the IO"
2022-01-01,3878440278,Nicaragua,"All Countries, excluding the IO"
2018-01-01,263569657736.99997,Poland,"All Countries, excluding the IO"
2019-01-01,266595425760,Poland,"All Countries, excluding the IO"
2020-01-01,273834733358,Poland,"All Countries, excluding the IO"
2021-01-01,340633516545,Poland,"All Countries, excluding the IO"
2022-01-01,358180390257,Poland,"All Countries, excluding the IO"
2018-01-01,254691160190,Australia,"All Countries, excluding the IO"
2019-01-01,272573787833,Australia,"All Countries, excluding the IO"
2020-01-01,251922680907,Australia,"All Countries, excluding the IO"
2021-01-01,344138637936,Australia,"All Countries, excluding the IO"
2022-01-01,412540265911,Australia,"All Countries, excluding the IO"
2018-01-01,295387171148,Saudi Arabia,"All Countries, excluding the IO"
2019-01-01,259426780794,Saudi Arabia,"All Countries, excluding the IO"
2020-01-01,180523333442,Saudi Arabia,"All Countries, excluding the IO"
2021-01-01,278924567991,Saudi Arabia,"All Countries, excluding the IO"
2022-01-01,407429581914,Saudi Arabia,"All Countries, excluding the IO"
2018-01-01,109695489802,Denmark,"All Countries, excluding the IO"
2019-01-01,111075985631,Denmark,"All Countries, excluding the IO"
2020-01-01,108453690958,Denmark,"All Countries, excluding the IO"
2021-01-01,125944806223,Denmark,"All Countries, excluding the IO"
2022-01-01,129007157150,Denmark,"All Countries, excluding the IO"
2018-01-01,19321159071514.7,"All Countries, excluding the IO","All Countries, excluding the IO"
2019-01-01,18750623337748,"All Countries, excluding the IO","All Countries, excluding the IO"
2020-01-01,17369558916737.002,"All Countries, excluding the IO","All Countries, excluding the IO"
2021-01-01,22070483753161,"All Countries, excluding the IO","All Countries, excluding the IO"
2022-01-01,24431469420315,"All Countries, excluding the IO","All Countries, excluding the IO"
2018-01-01,239221683219,Viet Nam,"All Countries, excluding the IO"
2019-01-01,259384351525,Viet Nam,"All Countries, excluding the IO"
2020-01-01,277270837492,Viet Nam,"All Countries, excluding the IO"
2021-01-01,330431996952,Viet Nam,"All Countries, excluding the IO"
2022-01-01,364262418391,Viet Nam,"All Countries, excluding the IO"
2018-01-01,3192226015,Malta,"All Countries, excluding the IO"
2019-01-01,3177729635,Malta,"All Countries, excluding the IO"
2020-01-01,2837081097,Malta,"All Countries, excluding the IO"
2021-01-01,3063586783,Malta,"All Countries, excluding the IO"
2022-01-01,3089581086,Malta,"All Countries, excluding the IO"
2018-01-01,174047813188,Indonesia,"All Countries, excluding the IO"
2019-01-01,167491796144,Indonesia,"All Countries, excluding the IO"
2020-01-01,163306485259,Indonesia,"All Countries, excluding the IO"
2021-01-01,231522458148,Indonesia,"All Countries, excluding the IO"
2022-01-01,290709337363,Indonesia,"All Countries, excluding the IO"
2018-01-01,22776792,Grenada,"All Countries, excluding the IO"
2019-01-01,19628065,Grenada,"All Countries, excluding the IO"
2020-01-01,13788993,Grenada,"All Countries, excluding the IO"
2021-01-01,16674907.999999998,Grenada,"All Countries, excluding the IO"
2022-01-01,18238285,Grenada,"All Countries, excluding the IO"
2018-01-01,60648200000,Israel,"All Countries, excluding the IO"
2019-01-01,57902300000,Israel,"All Countries, excluding the IO"
2020-01-01,48992500000,Israel,"All Countries, excluding the IO"
2021-01-01,59075000000,Israel,"All Countries, excluding the IO"
2022-01-01,72538300000,Israel,"All Countries, excluding the IO"
2018-01-01,1150067835,Haiti,"All Countries, excluding the IO"
2019-01-01,1256326697,Haiti,"All Countries, excluding the IO"
2020-01-01,967400904,Haiti,"All Countries, excluding the IO"
2021-01-01,1276959730,Haiti,"All Countries, excluding the IO"
2022-01-01,1203415899,Haiti,"All Countries, excluding the IO"
2018-01-01,68952130,Aruba,"All Countries, excluding the IO"
2019-01-01,77827988,Aruba,"All Countries, excluding the IO"
2020-01-01,65664884,Aruba,"All Countries, excluding the IO"
2021-01-01,87492818,Aruba,"All Countries, excluding the IO"
2022-01-01,103841099,Aruba,"All Countries, excluding the IO"
2018-01-01,44200205502,Slovenia,"All Countries, excluding the IO"
2019-01-01,44942814797,Slovenia,"All Countries, excluding the IO"
2020-01-01,44832358150,Slovenia,"All Countries, excluding the IO"
2021-01-01,57351903361,Slovenia,"All Countries, excluding the IO"
2022-01-01,69661311238,Slovenia,"All Countries, excluding the IO"
2018-01-01,5992950719864,EU (Member States and Institutions of the European Union) changing composition,"All Countries, excluding the IO"
2019-01-01,5825390720345,EU (Member States and Institutions of the European Union) changing composition,"All Countries, excluding the IO"
2020-01-01,5475128165903,EU (Member States and Institutions of the European Union) changing composition,"All Countries, excluding the IO"
2021-01-01,6647260619758,EU (Member States and Institutions of the European Union) changing composition,"All Countries, excluding the IO"
2022-01-01,7067925506317,EU (Member States and Institutions of the European Union) changing composition,"All Countries, excluding the IO"
2018-01-01,1653167023,Chad,"All Countries, excluding the IO"
2019-01-01,1267231212,Chad,"All Countries, excluding the IO"
2020-01-01,1471548303,Chad,"All Countries, excluding the IO"
2021-01-01,2454795319,Chad,"All Countries, excluding the IO"
2022-01-01,4496008793,Chad,"All Countries, excluding the IO"
2018-01-01,41168251685,Algeria,"All Countries, excluding the IO"
2019-01-01,35312211881,Algeria,"All Countries, excluding the IO"
2020-01-01,21925247904,Algeria,"All Countries, excluding the IO"
2021-01-01,38434843397,Algeria,"All Countries, excluding the IO"
2022-01-01,65102212578,Algeria,"All Countries, excluding the IO"
2018-01-01,5997137673,Equatorial Guinea,"All Countries, excluding the IO"
2019-01-01,4705066130,Equatorial Guinea,"All Countries, excluding the IO"
2020-01-01,2826119371,Equatorial Guinea,"All Countries, excluding the IO"
2021-01-01,4698637756,Equatorial Guinea,"All Countries, excluding the IO"
2022-01-01,7630821178,Equatorial Guinea,"All Countries, excluding the IO"
2018-01-01,737915340282,Japan,"All Countries, excluding the IO"
2019-01-01,705617821224,Japan,"All Countries, excluding the IO"
2020-01-01,638167043688,Japan,"All Countries, excluding the IO"
2021-01-01,756166163384,Japan,"All Countries, excluding the IO"
2022-01-01,746720431187,Japan,"All Countries, excluding the IO"
2018-01-01,9052148021,Zambia,"All Countries, excluding the IO"
2019-01-01,7047068107,Zambia,"All Countries, excluding the IO"
2020-01-01,7816242421,Zambia,"All Countries, excluding the IO"
2021-01-01,11141094532,Zambia,"All Countries, excluding the IO"
2022-01-01,11646598892,Zambia,"All Countries, excluding the IO"
2018-01-01,5852259055,El Salvador,"All Countries, excluding the IO"
2019-01-01,5943178098,El Salvador,"All Countries, excluding the IO"
2020-01-01,5044277945,El Salvador,"All Countries, excluding the IO"
2021-01-01,6621385982,El Salvador,"All Countries, excluding the IO"
2022-01-01,7115101783,El Salvador,"All Countries, excluding the IO"
2018-01-01,875181037,Afghanistan,"All Countries, excluding the IO"
2019-01-01,863833322,Afghanistan,"All Countries, excluding the IO"
2020-01-01,776722236,Afghanistan,"All Countries, excluding the IO"
2021-01-01,770387839,Afghanistan,"All Countries, excluding the IO"
2022-01-01,621617279,Afghanistan,"All Countries, excluding the IO"
2018-01-01,33336996759,Lithuania,"All Countries, excluding the IO"
2019-01-01,33151420513.999996,Lithuania,"All Countries, excluding the IO"
2020-01-01,32851845404,Lithuania,"All Countries, excluding the IO"
2021-01-01,40827476287,Lithuania,"All Countries, excluding the IO"
2022-01-01,46240367195,Lithuania,"All Countries, excluding the IO"
2018-01-01,3668149069,"Tanzania, United Republic of","All Countries, excluding the IO"
2019-01-01,4760919938,"Tanzania, United Republic of","All Countries, excluding the IO"
2020-01-01,6066070722,"Tanzania, United Republic of","All Countries, excluding the IO"
2021-01-01,6390878638,"Tanzania, United Republic of","All Countries, excluding the IO"
2022-01-01,8159809806,"Tanzania, United Republic of","All Countries, excluding the IO"
2018-01-01,2001266241,Mauritius,"All Countries, excluding the IO"
2019-01-01,1888289639,Mauritius,"All Countries, excluding the IO"
2020-01-01,1671411345,Mauritius,"All Countries, excluding the IO"
2021-01-01,1649949724,Mauritius,"All Countries, excluding the IO"
2022-01-01,1646520683,Mauritius,"All Countries, excluding the IO"
2018-01-01,68361133499,Portugal,"All Countries, excluding the IO"
2019-01-01,67062909875,Portugal,"All Countries, excluding the IO"
2020-01-01,61496028821,Portugal,"All Countries, excluding the IO"
2021-01-01,75229280013,Portugal,"All Countries, excluding the IO"
2022-01-01,80299198187,Portugal,"All Countries, excluding the IO"
2018-01-01,16165936732,Latvia,"All Countries, excluding the IO"
2019-01-01,15704625840,Latvia,"All Countries, excluding the IO"
2020-01-01,16336529279,Latvia,"All Countries, excluding the IO"
2021-01-01,20833171861,Latvia,"All Countries, excluding the IO"
2022-01-01,24068262781,Latvia,"All Countries, excluding the IO"
2018-01-01,2758311372,Guinea,"All Countries, excluding the IO"
2019-01-01,2977194908,Guinea,"All Countries, excluding the IO"
2020-01-01,4708327237,Guinea,"All Countries, excluding the IO"
2021-01-01,6170387013,Guinea,"All Countries, excluding the IO"
2022-01-01,6015914046,Guinea,"All Countries, excluding the IO"
2018-01-01,1903977185,New Caledonia,"All Countries, excluding the IO"
2019-01-01,1689366093,New Caledonia,"All Countries, excluding the IO"
2020-01-01,1709488421,New Caledonia,"All Countries, excluding the IO"
2021-01-01,1747066945,New Caledonia,"All Countries, excluding the IO"
2022-01-01,2302549842,New Caledonia,"All Countries, excluding the IO"
2018-01-01,3379656932,Georgia,"All Countries, excluding the IO"
2019-01-01,3798029829,Georgia,"All Countries, excluding the IO"
2020-01-01,3340697576,Georgia,"All Countries, excluding the IO"
2021-01-01,4242512939,Georgia,"All Countries, excluding the IO"
2022-01-01,5583425389,Georgia,"All Countries, excluding the IO"
2018-01-01,449185267240,Russian Federation,"All Countries, excluding the IO"
2019-01-01,419731678988,Russian Federation,"All Countries, excluding the IO"
2020-01-01,337884789154,Russian Federation,"All Countries, excluding the IO"
2021-01-01,492048058908,Russian Federation,"All Countries, excluding the IO"
2022-01-01,461008283320,Russian Federation,"All Countries, excluding the IO"
2018-01-01,642404038621,Community of Independent States (CIS),"All Countries, excluding the IO"
2019-01-01,616608353404,Community of Independent States (CIS),"All Countries, excluding the IO"
2020-01-01,507615507013,Community of Independent States (CIS),"All Countries, excluding the IO"
2021-01-01,716888599816,Community of Independent States (CIS),"All Countries, excluding the IO"
2022-01-01,708268326954,Community of Independent States (CIS),"All Countries, excluding the IO"
2018-01-01,45126705,Dominica,"All Countries, excluding the IO"
2019-01-01,39213377,Dominica,"All Countries, excluding the IO"
2020-01-01,31392761,Dominica,"All Countries, excluding the IO"
2021-01-01,29712219,Dominica,"All Countries, excluding the IO"
2022-01-01,27016116,Dominica,"All Countries, excluding the IO"
2018-01-01,17098580539.999998,Ghana,"All Countries, excluding the IO"
2019-01-01,16776958567.000002,Ghana,"All Countries, excluding the IO"
2020-01-01,18767261336,Ghana,"All Countries, excluding the IO"
2021-01-01,17398444975,Ghana,"All Countries, excluding the IO"
2022-01-01,19571128573,Ghana,"All Countries, excluding the IO"
2018-01-01,11545871936307,Advanced Economies (IMF),"All Countries, excluding the IO"
2019-01-01,11181228424150,Advanced Economies (IMF),"All Countries, excluding the IO"
2020-01-01,10277979054126,Advanced Economies (IMF),"All Countries, excluding the IO"
2021-01-01,12731666167040,Advanced Economies (IMF),"All Countries, excluding the IO"
2022-01-01,13857830911518,Advanced Economies (IMF),"All Countries, excluding the IO"
2018-01-01,664760430,Greenland,"All Countries, excluding the IO"
2019-01-01,898720552,Greenland,"All Countries, excluding the IO"
2020-01-01,929628710,Greenland,"All Countries, excluding the IO"
2021-01-01,957834406,Greenland,"All Countries, excluding the IO"
2022-01-01,999604841,Greenland,"All Countries, excluding the IO"
2018-01-01,5051556480,Cyprus,"All Countries, excluding the IO"
2019-01-01,3453134422,Cyprus,"All Countries, excluding the IO"
2020-01-01,3063177656,Cyprus,"All Countries, excluding the IO"
2021-01-01,3887900895,Cyprus,"All Countries, excluding the IO"
2022-01-01,3761874902,Cyprus,"All Countries, excluding the IO"
2018-01-01,561393636,Solomon Islands,"All Countries, excluding the IO"
2019-01-01,441252236,Solomon Islands,"All Countries, excluding the IO"
2020-01-01,369749556,Solomon Islands,"All Countries, excluding the IO"
2021-01-01,354799707,Solomon Islands,"All Countries, excluding the IO"
2022-01-01,376749942,Solomon Islands,"All Countries, excluding the IO"
2018-01-01,247365231980,Malaysia,"All Countries, excluding the IO"
2019-01-01,238103532887,Malaysia,"All Countries, excluding the IO"
2020-01-01,233959026511,Malaysia,"All Countries, excluding the IO"
2021-01-01,299037704561,Malaysia,"All Countries, excluding the IO"
2022-01-01,352337923095,Malaysia,"All Countries, excluding the IO"
