date,value,reporter,partner
2019-12-01,238265478340,China,"All Countries, excluding the IO"
2020-01-01,170250751630.53702,China,"All Countries, excluding the IO"
2020-02-01,122191823509.46301,China,"All Countries, excluding the IO"
2020-03-01,185144990070,China,"All Countries, excluding the IO"
2020-04-01,200232795660,China,"All Countries, excluding the IO"
2020-05-01,206811976660,China,"All Countries, excluding the IO"
2020-06-01,213571815870,China,"All Countries, excluding the IO"
2020-07-01,237629823450,China,"All Countries, excluding the IO"
2020-08-01,235243728200,China,"All Countries, excluding the IO"
2020-09-01,239757035100,China,"All Countries, excluding the IO"
2020-10-01,237181939520,China,"All Countries, excluding the IO"
2020-11-01,268073080510,China,"All Countries, excluding the IO"
2020-12-01,281924717510,China,"All Countries, excluding the IO"
2021-01-01,264017323270,China,"All Countries, excluding the IO"
2021-02-01,204854674423,China,"All Countries, excluding the IO"
2021-03-01,241133300980,China,"All Countries, excluding the IO"
2021-04-01,263922761439.99997,China,"All Countries, excluding the IO"
2021-05-01,263921538750,China,"All Countries, excluding the IO"
2021-06-01,281416250750,China,"All Countries, excluding the IO"
2021-07-01,282661273270,China,"All Countries, excluding the IO"
2021-08-01,294313977040,China,"All Countries, excluding the IO"
2021-09-01,305735320170,China,"All Countries, excluding the IO"
2021-10-01,300219782550,China,"All Countries, excluding the IO"
2021-11-01,325523565450,China,"All Countries, excluding the IO"
2021-12-01,340497204570,China,"All Countries, excluding the IO"
2022-01-01,327284141360,China,"All Countries, excluding the IO"
2022-02-01,217416214480,China,"All Countries, excluding the IO"
2022-03-01,276082931570,China,"All Countries, excluding the IO"
2022-04-01,273617658409.99997,China,"All Countries, excluding the IO"
2022-05-01,308243798570,China,"All Countries, excluding the IO"
2022-06-01,331261245950,China,"All Countries, excluding the IO"
2022-07-01,332960414930,China,"All Countries, excluding the IO"
2022-08-01,314918673430,China,"All Countries, excluding the IO"
2022-09-01,322752624520,China,"All Countries, excluding the IO"
2022-10-01,298370138690,China,"All Countries, excluding the IO"
2022-11-01,295498194350,China,"All Countries, excluding the IO"
2022-12-01,306075454490,China,"All Countries, excluding the IO"
2023-01-01,292275544404,China,"All Countries, excluding the IO"
2023-02-01,214025811260,China,"All Countries, excluding the IO"
2023-03-01,315589337172,China,"All Countries, excluding the IO"
2023-04-01,295417981248,China,"All Countries, excluding the IO"
2023-05-01,283484005030,China,"All Countries, excluding the IO"
2023-06-01,285321639213,China,"All Countries, excluding the IO"
2019-01-01,75791678,Nepal,"All Countries, excluding the IO"
2019-02-01,68558037,Nepal,"All Countries, excluding the IO"
2019-03-01,75350312,Nepal,"All Countries, excluding the IO"
2019-04-01,75366206,Nepal,"All Countries, excluding the IO"
2019-05-01,78707293,Nepal,"All Countries, excluding the IO"
2019-06-01,83068298,Nepal,"All Countries, excluding the IO"
2019-07-01,87820018,Nepal,"All Countries, excluding the IO"
2019-08-01,93390510,Nepal,"All Countries, excluding the IO"
2019-09-01,86471429,Nepal,"All Countries, excluding the IO"
2019-10-01,82502954,Nepal,"All Countries, excluding the IO"
2019-11-01,89434659,Nepal,"All Countries, excluding the IO"
2019-12-01,96789490,Nepal,"All Countries, excluding the IO"
2020-01-01,81346817,Nepal,"All Countries, excluding the IO"
2020-02-01,77342891,Nepal,"All Countries, excluding the IO"
2020-03-01,80930685,Nepal,"All Countries, excluding the IO"
2020-04-01,19982519,Nepal,"All Countries, excluding the IO"
2020-05-01,32615310,Nepal,"All Countries, excluding the IO"
2020-06-01,64358904.99999999,Nepal,"All Countries, excluding the IO"
2020-07-01,75124404,Nepal,"All Countries, excluding the IO"
2020-08-01,74076906,Nepal,"All Countries, excluding the IO"
2020-09-01,98971992,Nepal,"All Countries, excluding the IO"
2020-10-01,93262128,Nepal,"All Countries, excluding the IO"
2020-11-01,83010807,Nepal,"All Countries, excluding the IO"
2020-12-01,104960735,Nepal,"All Countries, excluding the IO"
2021-01-01,82244077,Nepal,"All Countries, excluding the IO"
2021-02-01,87021523,Nepal,"All Countries, excluding the IO"
2021-03-01,109572682,Nepal,"All Countries, excluding the IO"
2021-04-01,123326331,Nepal,"All Countries, excluding the IO"
2021-05-01,110697955,Nepal,"All Countries, excluding the IO"
2021-06-01,141049107,Nepal,"All Countries, excluding the IO"
2021-07-01,179710250,Nepal,"All Countries, excluding the IO"
2021-08-01,192601680,Nepal,"All Countries, excluding the IO"
2021-09-01,203702170,Nepal,"All Countries, excluding the IO"
2021-10-01,191691927,Nepal,"All Countries, excluding the IO"
2021-11-01,145859621,Nepal,"All Countries, excluding the IO"
2021-12-01,156865631,Nepal,"All Countries, excluding the IO"
2022-01-01,118467709,Nepal,"All Countries, excluding the IO"
2022-02-01,125868614,Nepal,"All Countries, excluding the IO"
2022-03-01,122856734,Nepal,"All Countries, excluding the IO"
2022-04-01,121077183,Nepal,"All Countries, excluding the IO"
2022-05-01,94282006,Nepal,"All Countries, excluding the IO"
2022-06-01,105524019,Nepal,"All Countries, excluding the IO"
2022-07-01,116452764,Nepal,"All Countries, excluding the IO"
2022-08-01,122526519,Nepal,"All Countries, excluding the IO"
2022-09-01,112811930,Nepal,"All Countries, excluding the IO"
2022-10-01,98200429,Nepal,"All Countries, excluding the IO"
2022-11-01,112643562,Nepal,"All Countries, excluding the IO"
2022-12-01,114132423,Nepal,"All Countries, excluding the IO"
2023-01-01,98704187,Nepal,"All Countries, excluding the IO"
2023-02-01,98800751,Nepal,"All Countries, excluding the IO"
2023-03-01,91060533,Nepal,"All Countries, excluding the IO"
2023-04-01,91956022,Nepal,"All Countries, excluding the IO"
2023-05-01,103347678,Nepal,"All Countries, excluding the IO"
2023-06-01,150299974,Nepal,"All Countries, excluding the IO"
2019-01-01,32866676279,Singapore,"All Countries, excluding the IO"
2019-02-01,29452957274,Singapore,"All Countries, excluding the IO"
2019-03-01,32677970552,Singapore,"All Countries, excluding the IO"
2019-04-01,32629666734,Singapore,"All Countries, excluding the IO"
2019-05-01,34066358808.999996,Singapore,"All Countries, excluding the IO"
2019-06-01,30412331700,Singapore,"All Countries, excluding the IO"
2019-07-01,33444327533.000004,Singapore,"All Countries, excluding the IO"
2019-08-01,32617367353,Singapore,"All Countries, excluding the IO"
2019-09-01,31523410366,Singapore,"All Countries, excluding the IO"
2019-10-01,34185805211,Singapore,"All Countries, excluding the IO"
2019-11-01,33606035688.000004,Singapore,"All Countries, excluding the IO"
2019-12-01,33200900665,Singapore,"All Countries, excluding the IO"
2020-01-01,23088226352,Singapore,"All Countries, excluding the IO"
2020-02-01,21138895936,Singapore,"All Countries, excluding the IO"
2020-03-01,21831676937,Singapore,"All Countries, excluding the IO"
2020-04-01,18977069828,Singapore,"All Countries, excluding the IO"
2020-05-01,17636368483,Singapore,"All Countries, excluding the IO"
2020-06-01,20403270101,Singapore,"All Countries, excluding the IO"
2020-07-01,21654757838,Singapore,"All Countries, excluding the IO"
2020-08-01,22916025980,Singapore,"All Countries, excluding the IO"
2020-09-01,22837990388,Singapore,"All Countries, excluding the IO"
2020-10-01,31463090056,Singapore,"All Countries, excluding the IO"
2020-11-01,31231137714,Singapore,"All Countries, excluding the IO"
2020-12-01,34705710881,Singapore,"All Countries, excluding the IO"
2021-01-01,33719619581,Singapore,"All Countries, excluding the IO"
2021-02-01,31849609041,Singapore,"All Countries, excluding the IO"
2021-03-01,41012694215,Singapore,"All Countries, excluding the IO"
2021-04-01,37546691528,Singapore,"All Countries, excluding the IO"
2021-05-01,36863321957,Singapore,"All Countries, excluding the IO"
2021-06-01,38352739885,Singapore,"All Countries, excluding the IO"
2021-07-01,37742522476,Singapore,"All Countries, excluding the IO"
2021-08-01,36909382065,Singapore,"All Countries, excluding the IO"
2021-09-01,40955861757,Singapore,"All Countries, excluding the IO"
2021-10-01,38760646119,Singapore,"All Countries, excluding the IO"
2021-11-01,40430944400,Singapore,"All Countries, excluding the IO"
2021-12-01,42737487126,Singapore,"All Countries, excluding the IO"
2022-01-01,40665773508,Singapore,"All Countries, excluding the IO"
2022-02-01,38680707211,Singapore,"All Countries, excluding the IO"
2022-03-01,46453688086,Singapore,"All Countries, excluding the IO"
2022-04-01,44252133493,Singapore,"All Countries, excluding the IO"
2022-05-01,43499707978,Singapore,"All Countries, excluding the IO"
2022-06-01,46440736075,Singapore,"All Countries, excluding the IO"
2022-07-01,46125309050,Singapore,"All Countries, excluding the IO"
2022-08-01,45804654418,Singapore,"All Countries, excluding the IO"
2022-09-01,44208811120,Singapore,"All Countries, excluding the IO"
2022-10-01,40039420222,Singapore,"All Countries, excluding the IO"
2022-11-01,39164733967,Singapore,"All Countries, excluding the IO"
2022-12-01,40680534985,Singapore,"All Countries, excluding the IO"
2023-01-01,37392671995,Singapore,"All Countries, excluding the IO"
2023-02-01,37899947086,Singapore,"All Countries, excluding the IO"
2023-03-01,44039812725,Singapore,"All Countries, excluding the IO"
2023-04-01,37055381765,Singapore,"All Countries, excluding the IO"
2023-05-01,37904567435,Singapore,"All Countries, excluding the IO"
2023-06-01,39478113298,Singapore,"All Countries, excluding the IO"
2019-01-01,990336113,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2019-02-01,1141276857,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2019-03-01,1017595823,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2019-04-01,914397999,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2019-05-01,1133296303,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2019-06-01,1186820381,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2019-07-01,1068221506.0000001,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2019-08-01,1282300202,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2019-09-01,1125975400,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2019-10-01,1131900035,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2019-11-01,1110471085,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2019-12-01,1080847251,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2020-01-01,997779123,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2020-02-01,953073603,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2020-03-01,889003335,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2020-04-01,987273247,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2020-05-01,988299777,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2020-06-01,1208625228,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2020-07-01,1312832523,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2020-08-01,1143022764,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2020-09-01,1253862400,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2020-10-01,1303530599,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2020-11-01,1275509202,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2020-12-01,1475785259,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2021-01-01,1580242840,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2021-02-01,2054014838,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2021-03-01,2239639394,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2021-04-01,3364410038,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2021-05-01,2227944321,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2021-06-01,2337812522,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2021-07-01,2554746745,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2021-08-01,2599941607,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2021-09-01,2037030373,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2021-10-01,2109697178.9999998,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2021-11-01,2207148612,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2021-12-01,2041089584,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2022-01-01,3687977075,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2022-02-01,3153846760,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2022-03-01,3033596626,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2022-04-01,4174808850.0000005,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2022-05-01,4017722707,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2022-06-01,5354479638,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2022-07-01,4852722128,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2022-08-01,4219265174,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2022-09-01,1970637046,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2022-10-01,2118974252,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2022-11-01,2329498697,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2022-12-01,2291117308,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2023-01-01,2454020665,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2023-02-01,2487707734,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2023-03-01,5927799538,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2023-04-01,2678766687,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2023-05-01,2762431641,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2023-06-01,3127673669,"Congo, the Democratic Republic of the","All Countries, excluding the IO"
2019-01-01,18388527,Sierra Leone,"All Countries, excluding the IO"
2019-02-01,21716720,Sierra Leone,"All Countries, excluding the IO"
2019-03-01,16243797,Sierra Leone,"All Countries, excluding the IO"
2019-04-01,14872922,Sierra Leone,"All Countries, excluding the IO"
2019-05-01,22989085,Sierra Leone,"All Countries, excluding the IO"
2019-06-01,13807004,Sierra Leone,"All Countries, excluding the IO"
2019-07-01,20627412,Sierra Leone,"All Countries, excluding the IO"
2019-08-01,19397742,Sierra Leone,"All Countries, excluding the IO"
2019-09-01,18175360,Sierra Leone,"All Countries, excluding the IO"
2019-10-01,15549218,Sierra Leone,"All Countries, excluding the IO"
2019-11-01,12352917,Sierra Leone,"All Countries, excluding the IO"
2019-12-01,16885263,Sierra Leone,"All Countries, excluding the IO"
2020-01-01,17442483,Sierra Leone,"All Countries, excluding the IO"
2020-02-01,15984382,Sierra Leone,"All Countries, excluding the IO"
2020-03-01,14793322,Sierra Leone,"All Countries, excluding the IO"
2020-04-01,13854586,Sierra Leone,"All Countries, excluding the IO"
2020-05-01,12900169,Sierra Leone,"All Countries, excluding the IO"
2020-06-01,16803946,Sierra Leone,"All Countries, excluding the IO"
2020-07-01,11990136,Sierra Leone,"All Countries, excluding the IO"
2020-08-01,13263451,Sierra Leone,"All Countries, excluding the IO"
2020-09-01,11816005,Sierra Leone,"All Countries, excluding the IO"
2020-10-01,13923250,Sierra Leone,"All Countries, excluding the IO"
2020-11-01,11762230,Sierra Leone,"All Countries, excluding the IO"
2020-12-01,11730264,Sierra Leone,"All Countries, excluding the IO"
2021-01-01,27162622,Sierra Leone,"All Countries, excluding the IO"
2021-02-01,23920416,Sierra Leone,"All Countries, excluding the IO"
2021-03-01,31168893,Sierra Leone,"All Countries, excluding the IO"
2021-04-01,32249449,Sierra Leone,"All Countries, excluding the IO"
2021-05-01,29963760,Sierra Leone,"All Countries, excluding the IO"
2021-06-01,29455374,Sierra Leone,"All Countries, excluding the IO"
2021-07-01,34986203,Sierra Leone,"All Countries, excluding the IO"
2021-08-01,35232545,Sierra Leone,"All Countries, excluding the IO"
2021-09-01,40755686,Sierra Leone,"All Countries, excluding the IO"
2021-10-01,36449410,Sierra Leone,"All Countries, excluding the IO"
2021-11-01,37387951,Sierra Leone,"All Countries, excluding the IO"
2021-12-01,47469921,Sierra Leone,"All Countries, excluding the IO"
2022-01-01,35030752,Sierra Leone,"All Countries, excluding the IO"
2022-02-01,34155928,Sierra Leone,"All Countries, excluding the IO"
2022-03-01,49384359,Sierra Leone,"All Countries, excluding the IO"
2022-04-01,38999740,Sierra Leone,"All Countries, excluding the IO"
2022-05-01,39969770,Sierra Leone,"All Countries, excluding the IO"
2022-06-01,39061990,Sierra Leone,"All Countries, excluding the IO"
2022-07-01,69470090,Sierra Leone,"All Countries, excluding the IO"
2022-08-01,37556800,Sierra Leone,"All Countries, excluding the IO"
2022-09-01,40583483,Sierra Leone,"All Countries, excluding the IO"
2022-10-01,33539741,Sierra Leone,"All Countries, excluding the IO"
2022-11-01,35733467,Sierra Leone,"All Countries, excluding the IO"
2022-12-01,37926106,Sierra Leone,"All Countries, excluding the IO"
2023-01-01,42974093,Sierra Leone,"All Countries, excluding the IO"
2023-02-01,36181091,Sierra Leone,"All Countries, excluding the IO"
2023-03-01,53452476,Sierra Leone,"All Countries, excluding the IO"
2023-04-01,42524868,Sierra Leone,"All Countries, excluding the IO"
2023-05-01,45145370,Sierra Leone,"All Countries, excluding the IO"
2023-06-01,43296304,Sierra Leone,"All Countries, excluding the IO"
2019-01-01,2766866473,Algeria,"All Countries, excluding the IO"
2019-02-01,3714723883,Algeria,"All Countries, excluding the IO"
2019-03-01,2928119269,Algeria,"All Countries, excluding the IO"
2019-04-01,3013130301,Algeria,"All Countries, excluding the IO"
2019-05-01,2896688337,Algeria,"All Countries, excluding the IO"
2019-06-01,2603057271,Algeria,"All Countries, excluding the IO"
2019-07-01,2666030877,Algeria,"All Countries, excluding the IO"
2019-08-01,2865107520,Algeria,"All Countries, excluding the IO"
2019-09-01,2803891914,Algeria,"All Countries, excluding the IO"
2019-10-01,2918229960,Algeria,"All Countries, excluding the IO"
2019-11-01,2787956018,Algeria,"All Countries, excluding the IO"
2019-12-01,3348410058,Algeria,"All Countries, excluding the IO"
2020-01-01,3003405145,Algeria,"All Countries, excluding the IO"
2020-02-01,2284780542,Algeria,"All Countries, excluding the IO"
2020-03-01,1494142009,Algeria,"All Countries, excluding the IO"
2020-04-01,1228824585,Algeria,"All Countries, excluding the IO"
2020-05-01,1429584399,Algeria,"All Countries, excluding the IO"
2020-06-01,1663077565,Algeria,"All Countries, excluding the IO"
2020-07-01,1561726679,Algeria,"All Countries, excluding the IO"
2020-08-01,1684075541,Algeria,"All Countries, excluding the IO"
2020-09-01,1889896165,Algeria,"All Countries, excluding the IO"
2020-10-01,1899161339,Algeria,"All Countries, excluding the IO"
2020-11-01,1779478217,Algeria,"All Countries, excluding the IO"
2020-12-01,2007095718,Algeria,"All Countries, excluding the IO"
2021-01-01,2111486387,Algeria,"All Countries, excluding the IO"
2021-02-01,2619861697,Algeria,"All Countries, excluding the IO"
2021-03-01,2922300852,Algeria,"All Countries, excluding the IO"
2021-04-01,3206461493,Algeria,"All Countries, excluding the IO"
2021-05-01,3024578753,Algeria,"All Countries, excluding the IO"
2021-06-01,3260226673,Algeria,"All Countries, excluding the IO"
2021-07-01,3356481308,Algeria,"All Countries, excluding the IO"
2021-08-01,3166619784,Algeria,"All Countries, excluding the IO"
2021-09-01,3350201666,Algeria,"All Countries, excluding the IO"
2021-10-01,4799856713,Algeria,"All Countries, excluding the IO"
2021-11-01,2874290279,Algeria,"All Countries, excluding the IO"
2021-12-01,3742477792,Algeria,"All Countries, excluding the IO"
2022-01-01,4019403141,Algeria,"All Countries, excluding the IO"
2022-02-01,4040036843,Algeria,"All Countries, excluding the IO"
2022-03-01,5169013882,Algeria,"All Countries, excluding the IO"
2022-04-01,5300499497,Algeria,"All Countries, excluding the IO"
2022-05-01,5695537930,Algeria,"All Countries, excluding the IO"
2022-06-01,5944216145,Algeria,"All Countries, excluding the IO"
2022-07-01,5093436430,Algeria,"All Countries, excluding the IO"
2022-08-01,6642142159,Algeria,"All Countries, excluding the IO"
2022-09-01,5764250188,Algeria,"All Countries, excluding the IO"
2022-10-01,5781340060,Algeria,"All Countries, excluding the IO"
2022-11-01,5717806641,Algeria,"All Countries, excluding the IO"
2022-12-01,5934529662,Algeria,"All Countries, excluding the IO"
2023-01-01,4822085121,Algeria,"All Countries, excluding the IO"
2023-02-01,4518619635,Algeria,"All Countries, excluding the IO"
2023-03-01,4629089929,Algeria,"All Countries, excluding the IO"
2023-04-01,4797623771,Algeria,"All Countries, excluding the IO"
2023-05-01,4071680418,Algeria,"All Countries, excluding the IO"
2023-06-01,3589251106,Algeria,"All Countries, excluding the IO"
2019-01-01,48626428,Solomon Islands,"All Countries, excluding the IO"
2019-02-01,23457095,Solomon Islands,"All Countries, excluding the IO"
2019-03-01,33429327,Solomon Islands,"All Countries, excluding the IO"
2019-04-01,49674526,Solomon Islands,"All Countries, excluding the IO"
2019-05-01,38564830,Solomon Islands,"All Countries, excluding the IO"
2019-06-01,44945513,Solomon Islands,"All Countries, excluding the IO"
2019-07-01,42671314,Solomon Islands,"All Countries, excluding the IO"
2019-08-01,36810925,Solomon Islands,"All Countries, excluding the IO"
2019-09-01,27080105,Solomon Islands,"All Countries, excluding the IO"
2019-10-01,34600768,Solomon Islands,"All Countries, excluding the IO"
2019-11-01,29904249,Solomon Islands,"All Countries, excluding the IO"
2019-12-01,31487066,Solomon Islands,"All Countries, excluding the IO"
2020-01-01,31598847,Solomon Islands,"All Countries, excluding the IO"
2020-02-01,29920494,Solomon Islands,"All Countries, excluding the IO"
2020-03-01,40781866,Solomon Islands,"All Countries, excluding the IO"
2020-04-01,45001009,Solomon Islands,"All Countries, excluding the IO"
2020-05-01,26841999,Solomon Islands,"All Countries, excluding the IO"
2020-06-01,28541118,Solomon Islands,"All Countries, excluding the IO"
2020-07-01,35657734,Solomon Islands,"All Countries, excluding the IO"
2020-08-01,20451191,Solomon Islands,"All Countries, excluding the IO"
2020-09-01,32811666.000000004,Solomon Islands,"All Countries, excluding the IO"
2020-10-01,26386328,Solomon Islands,"All Countries, excluding the IO"
2020-11-01,25638206,Solomon Islands,"All Countries, excluding the IO"
2020-12-01,26250084,Solomon Islands,"All Countries, excluding the IO"
2021-01-01,27486970,Solomon Islands,"All Countries, excluding the IO"
2021-02-01,24256060,Solomon Islands,"All Countries, excluding the IO"
2021-03-01,20473917,Solomon Islands,"All Countries, excluding the IO"
2021-04-01,44342552,Solomon Islands,"All Countries, excluding the IO"
2021-05-01,25709656,Solomon Islands,"All Countries, excluding the IO"
2021-06-01,38465965,Solomon Islands,"All Countries, excluding the IO"
2021-07-01,28610979,Solomon Islands,"All Countries, excluding the IO"
2021-08-01,19944116,Solomon Islands,"All Countries, excluding the IO"
2021-09-01,38193848,Solomon Islands,"All Countries, excluding the IO"
2021-10-01,25212783,Solomon Islands,"All Countries, excluding the IO"
2021-11-01,34045044,Solomon Islands,"All Countries, excluding the IO"
2021-12-01,28057356,Solomon Islands,"All Countries, excluding the IO"
2022-01-01,27604765,Solomon Islands,"All Countries, excluding the IO"
2022-02-01,45572539,Solomon Islands,"All Countries, excluding the IO"
2022-03-01,29903357,Solomon Islands,"All Countries, excluding the IO"
2022-04-01,32976184.000000004,Solomon Islands,"All Countries, excluding the IO"
2022-05-01,29795236,Solomon Islands,"All Countries, excluding the IO"
2022-06-01,31479035,Solomon Islands,"All Countries, excluding the IO"
2022-07-01,24210422,Solomon Islands,"All Countries, excluding the IO"
2022-08-01,30531576,Solomon Islands,"All Countries, excluding the IO"
2022-09-01,43438783,Solomon Islands,"All Countries, excluding the IO"
2022-10-01,26665291,Solomon Islands,"All Countries, excluding the IO"
2022-11-01,31402904,Solomon Islands,"All Countries, excluding the IO"
2022-12-01,23408373,Solomon Islands,"All Countries, excluding the IO"
2023-01-01,40311153,Solomon Islands,"All Countries, excluding the IO"
2023-02-01,29783417,Solomon Islands,"All Countries, excluding the IO"
2023-03-01,33300413,Solomon Islands,"All Countries, excluding the IO"
2023-04-01,32464799,Solomon Islands,"All Countries, excluding the IO"
2023-05-01,39458165,Solomon Islands,"All Countries, excluding the IO"
2023-06-01,21610943,Solomon Islands,"All Countries, excluding the IO"
2019-01-01,132150551,Malawi,"All Countries, excluding the IO"
2019-02-01,101032476,Malawi,"All Countries, excluding the IO"
2019-03-01,77002478,Malawi,"All Countries, excluding the IO"
2019-04-01,74290621,Malawi,"All Countries, excluding the IO"
2019-05-01,83383670,Malawi,"All Countries, excluding the IO"
2019-06-01,51949285,Malawi,"All Countries, excluding the IO"
2019-07-01,59384360,Malawi,"All Countries, excluding the IO"
2019-08-01,56771320,Malawi,"All Countries, excluding the IO"
2019-09-01,50752482,Malawi,"All Countries, excluding the IO"
2019-10-01,67771834,Malawi,"All Countries, excluding the IO"
2019-11-01,72561558,Malawi,"All Countries, excluding the IO"
2019-12-01,91993186,Malawi,"All Countries, excluding the IO"
2020-01-01,68621002,Malawi,"All Countries, excluding the IO"
2020-02-01,62498159,Malawi,"All Countries, excluding the IO"
2020-03-01,74823532,Malawi,"All Countries, excluding the IO"
2020-04-01,69587362,Malawi,"All Countries, excluding the IO"
2020-05-01,53352845,Malawi,"All Countries, excluding the IO"
2020-06-01,60781453,Malawi,"All Countries, excluding the IO"
2020-07-01,56494062,Malawi,"All Countries, excluding the IO"
2020-08-01,60382415,Malawi,"All Countries, excluding the IO"
2020-09-01,53890385,Malawi,"All Countries, excluding the IO"
2020-10-01,61546141,Malawi,"All Countries, excluding the IO"
2020-11-01,104586695,Malawi,"All Countries, excluding the IO"
2020-12-01,60910734,Malawi,"All Countries, excluding the IO"
2021-01-01,108863065,Malawi,"All Countries, excluding the IO"
2021-02-01,117955942,Malawi,"All Countries, excluding the IO"
2021-03-01,70956075,Malawi,"All Countries, excluding the IO"
2021-04-01,72399759,Malawi,"All Countries, excluding the IO"
2021-05-01,79901780,Malawi,"All Countries, excluding the IO"
2021-06-01,74719931,Malawi,"All Countries, excluding the IO"
2021-07-01,108530025,Malawi,"All Countries, excluding the IO"
2021-08-01,118329258,Malawi,"All Countries, excluding the IO"
2021-09-01,90294337,Malawi,"All Countries, excluding the IO"
2021-10-01,97105888,Malawi,"All Countries, excluding the IO"
2021-11-01,87577546,Malawi,"All Countries, excluding the IO"
2021-12-01,133999178,Malawi,"All Countries, excluding the IO"
2022-01-01,99407341,Malawi,"All Countries, excluding the IO"
2022-02-01,129970291,Malawi,"All Countries, excluding the IO"
2022-03-01,112780499,Malawi,"All Countries, excluding the IO"
2022-04-01,82133393,Malawi,"All Countries, excluding the IO"
2022-05-01,89396133,Malawi,"All Countries, excluding the IO"
2022-06-01,96500486,Malawi,"All Countries, excluding the IO"
2022-07-01,73541416,Malawi,"All Countries, excluding the IO"
2022-08-01,65826049,Malawi,"All Countries, excluding the IO"
2022-09-01,88867787,Malawi,"All Countries, excluding the IO"
2022-10-01,106741964,Malawi,"All Countries, excluding the IO"
2022-11-01,128959393,Malawi,"All Countries, excluding the IO"
2022-12-01,122523872,Malawi,"All Countries, excluding the IO"
2023-01-01,105186732,Malawi,"All Countries, excluding the IO"
2023-02-01,109823782,Malawi,"All Countries, excluding the IO"
2023-03-01,189105356,Malawi,"All Countries, excluding the IO"
2023-04-01,82167949,Malawi,"All Countries, excluding the IO"
2023-05-01,79028730,Malawi,"All Countries, excluding the IO"
2023-06-01,70197390,Malawi,"All Countries, excluding the IO"
2019-01-01,4576889391,Argentina,"All Countries, excluding the IO"
2019-02-01,4423426765,Argentina,"All Countries, excluding the IO"
2019-03-01,5135092763,Argentina,"All Countries, excluding the IO"
2019-04-01,5325370776,Argentina,"All Countries, excluding the IO"
2019-05-01,6041314841,Argentina,"All Countries, excluding the IO"
2019-06-01,5176384768,Argentina,"All Countries, excluding the IO"
2019-07-01,5847733518,Argentina,"All Countries, excluding the IO"
2019-08-01,5564984504,Argentina,"All Countries, excluding the IO"
2019-09-01,5741951716,Argentina,"All Countries, excluding the IO"
2019-10-01,5881744869,Argentina,"All Countries, excluding the IO"
2019-11-01,5515299064,Argentina,"All Countries, excluding the IO"
2019-12-01,5237183026,Argentina,"All Countries, excluding the IO"
