date,value,reporter,partner
2022-10-01,17148193014,Austria,"All Countries, excluding the IO"
2022-11-01,19190750176,Austria,"All Countries, excluding the IO"
2022-12-01,16313176342,Austria,"All Countries, excluding the IO"
2023-01-01,17627865383,Austria,"All Countries, excluding the IO"
2023-02-01,17634805204,Austria,"All Countries, excluding the IO"
2023-03-01,22215038547,Austria,"All Countries, excluding the IO"
2023-04-01,18684816316,Austria,"All Countries, excluding the IO"
2023-05-01,19024557996,Austria,"All Countries, excluding the IO"
2023-06-01,19251221722,Austria,"All Countries, excluding the IO"
2023-07-01,18414036527,Austria,"All Countries, excluding the IO"
2023-08-01,16672922360,Austria,"All Countries, excluding the IO"
2023-09-01,18227342632,Austria,"All Countries, excluding the IO"
2023-10-01,19267876195,Austria,"All Countries, excluding the IO"
2023-11-01,21221188344,Austria,"All Countries, excluding the IO"
2023-12-01,15598680757,Austria,"All Countries, excluding the IO"
2024-01-01,17877218425,Austria,"All Countries, excluding the IO"
2021-01-01,38381787910,Africa,"All Countries, excluding the IO"
2021-02-01,41109912420,Africa,"All Countries, excluding the IO"
2021-03-01,49433244870,Africa,"All Countries, excluding the IO"
2021-04-01,47371048664,Africa,"All Countries, excluding the IO"
2021-05-01,46949018226,Africa,"All Countries, excluding the IO"
2021-06-01,48073671395,Africa,"All Countries, excluding the IO"
2021-07-01,50100036248,Africa,"All Countries, excluding the IO"
2021-08-01,49445090065,Africa,"All Countries, excluding the IO"
2021-09-01,49965931188,Africa,"All Countries, excluding the IO"
2021-10-01,50714222859,Africa,"All Countries, excluding the IO"
2021-11-01,51559212116,Africa,"All Countries, excluding the IO"
2021-12-01,54064879089,Africa,"All Countries, excluding the IO"
2022-01-01,50576325607,Africa,"All Countries, excluding the IO"
2022-02-01,51047591401,Africa,"All Countries, excluding the IO"
2022-03-01,64726015813,Africa,"All Countries, excluding the IO"
2022-04-01,58963480092,Africa,"All Countries, excluding the IO"
2022-05-01,60311068252,Africa,"All Countries, excluding the IO"
2022-06-01,58971526605,Africa,"All Countries, excluding the IO"
2022-07-01,53309628763,Africa,"All Countries, excluding the IO"
2022-08-01,57411095768,Africa,"All Countries, excluding the IO"
2022-09-01,56119139179,Africa,"All Countries, excluding the IO"
2022-10-01,51662158435,Africa,"All Countries, excluding the IO"
2022-11-01,51465214062,Africa,"All Countries, excluding the IO"
2022-12-01,55944298631,Africa,"All Countries, excluding the IO"
2023-01-01,50334087949,Africa,"All Countries, excluding the IO"
2023-02-01,48757543266,Africa,"All Countries, excluding the IO"
2023-03-01,55917707817,Africa,"All Countries, excluding the IO"
2023-04-01,49208107432,Africa,"All Countries, excluding the IO"
2023-05-01,51142131695,Africa,"All Countries, excluding the IO"
2023-06-01,47360978791,Africa,"All Countries, excluding the IO"
2023-07-01,48062812602,Africa,"All Countries, excluding the IO"
2023-08-01,50583525377,Africa,"All Countries, excluding the IO"
2023-09-01,48838146221,Africa,"All Countries, excluding the IO"
2023-10-01,51685252267,Africa,"All Countries, excluding the IO"
2023-11-01,52694800797,Africa,"All Countries, excluding the IO"
2023-12-01,50880532231,Africa,"All Countries, excluding the IO"
2024-01-01,51711225580,Africa,"All Countries, excluding the IO"
2021-01-01,609754281,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2021-02-01,628969896,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2021-03-01,686926473,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2021-04-01,662157656,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2021-05-01,662515717,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2021-06-01,706115946,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2021-07-01,552336123,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2021-08-01,681215736,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2021-09-01,759366445,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2021-10-01,559740474,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2021-11-01,600629593,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2021-12-01,797888097,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2022-01-01,816728556,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2022-02-01,712859801,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2022-03-01,892726165,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2022-04-01,888908818,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2022-05-01,704185610,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2022-06-01,830595494,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2022-07-01,715733916,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2022-08-01,847150359,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2022-09-01,774858517,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2022-10-01,721286149,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2022-11-01,783992430,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2022-12-01,888086316,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2023-01-01,810898744,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2023-02-01,799301991,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2023-03-01,917387042,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2023-04-01,764274257,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2023-05-01,721988701,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2023-06-01,713802563,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2023-07-01,742341297,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2023-08-01,813281533,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2023-09-01,753669102,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2023-10-01,854178870,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2023-11-01,834297642,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2023-12-01,898639255,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2024-01-01,905821816,Lao People`s Democratic Republic,"All Countries, excluding the IO"
2021-01-01,38478191272,Belgium,"All Countries, excluding the IO"
2021-02-01,38077692711,Belgium,"All Countries, excluding the IO"
2021-03-01,47385628703,Belgium,"All Countries, excluding the IO"
2021-04-01,44646518696,Belgium,"All Countries, excluding the IO"
2021-05-01,44427126237,Belgium,"All Countries, excluding the IO"
2021-06-01,50090077710,Belgium,"All Countries, excluding the IO"
2021-07-01,45173518283,Belgium,"All Countries, excluding the IO"
2021-08-01,43369693232,Belgium,"All Countries, excluding the IO"
2021-09-01,48986921982,Belgium,"All Countries, excluding the IO"
2021-10-01,50847236042,Belgium,"All Countries, excluding the IO"
2021-11-01,48923171752,Belgium,"All Countries, excluding the IO"
2021-12-01,50581641863,Belgium,"All Countries, excluding the IO"
2022-01-01,49464388363,Belgium,"All Countries, excluding the IO"
2022-02-01,50775674063,Belgium,"All Countries, excluding the IO"
2022-03-01,58375218531,Belgium,"All Countries, excluding the IO"
2022-04-01,49790160834,Belgium,"All Countries, excluding the IO"
2022-05-01,54049824504,Belgium,"All Countries, excluding the IO"
2022-06-01,52645869717,Belgium,"All Countries, excluding the IO"
2022-07-01,49211840794,Belgium,"All Countries, excluding the IO"
2022-08-01,50714364105,Belgium,"All Countries, excluding the IO"
2022-09-01,55976149913,Belgium,"All Countries, excluding the IO"
2022-10-01,50958994581,Belgium,"All Countries, excluding the IO"
2022-11-01,53223923890,Belgium,"All Countries, excluding the IO"
2022-12-01,50600158970,Belgium,"All Countries, excluding the IO"
2023-01-01,50002245207,Belgium,"All Countries, excluding the IO"
2023-02-01,48120001179,Belgium,"All Countries, excluding the IO"
2023-03-01,54113131918,Belgium,"All Countries, excluding the IO"
2023-04-01,45845916996,Belgium,"All Countries, excluding the IO"
2023-05-01,46515442735,Belgium,"All Countries, excluding the IO"
2023-06-01,47830607759,Belgium,"All Countries, excluding the IO"
2023-07-01,44780201458,Belgium,"All Countries, excluding the IO"
2023-08-01,43620705232,Belgium,"All Countries, excluding the IO"
2023-09-01,47512261394,Belgium,"All Countries, excluding the IO"
2023-10-01,47734986837,Belgium,"All Countries, excluding the IO"
2023-11-01,46220188519,Belgium,"All Countries, excluding the IO"
2023-12-01,41639377038,Belgium,"All Countries, excluding the IO"
2024-01-01,43695515971,Belgium,"All Countries, excluding the IO"
2021-01-01,19183186102,Saudi Arabia,"All Countries, excluding the IO"
2021-02-01,17540409227,Saudi Arabia,"All Countries, excluding the IO"
2021-03-01,19921058633,Saudi Arabia,"All Countries, excluding the IO"
2021-04-01,19016223609,Saudi Arabia,"All Countries, excluding the IO"
2021-05-01,21912670025,Saudi Arabia,"All Countries, excluding the IO"
2021-06-01,22594402825,Saudi Arabia,"All Countries, excluding the IO"
2021-07-01,24471114617,Saudi Arabia,"All Countries, excluding the IO"
2021-08-01,23778111674,Saudi Arabia,"All Countries, excluding the IO"
2021-09-01,25244499208,Saudi Arabia,"All Countries, excluding the IO"
2021-10-01,28315319710,Saudi Arabia,"All Countries, excluding the IO"
2021-11-01,28612745944,Saudi Arabia,"All Countries, excluding the IO"
2021-12-01,28334826417,Saudi Arabia,"All Countries, excluding the IO"
2022-01-01,28695118799,Saudi Arabia,"All Countries, excluding the IO"
2022-02-01,28872810695,Saudi Arabia,"All Countries, excluding the IO"
2022-03-01,37886629890,Saudi Arabia,"All Countries, excluding the IO"
2022-04-01,36563814721,Saudi Arabia,"All Countries, excluding the IO"
2022-05-01,38436363908,Saudi Arabia,"All Countries, excluding the IO"
2022-06-01,39399118081,Saudi Arabia,"All Countries, excluding the IO"
2022-07-01,37549597630,Saudi Arabia,"All Countries, excluding the IO"
2022-08-01,35664019529,Saudi Arabia,"All Countries, excluding the IO"
2022-09-01,33242828080,Saudi Arabia,"All Countries, excluding the IO"
2022-10-01,32187325190,Saudi Arabia,"All Countries, excluding the IO"
2022-11-01,30071117475,Saudi Arabia,"All Countries, excluding the IO"
2022-12-01,28860837916,Saudi Arabia,"All Countries, excluding the IO"
2023-01-01,28023544216,Saudi Arabia,"All Countries, excluding the IO"
2023-02-01,26962128213,Saudi Arabia,"All Countries, excluding the IO"
2023-03-01,28287292680,Saudi Arabia,"All Countries, excluding the IO"
2023-04-01,27473805484,Saudi Arabia,"All Countries, excluding the IO"
2023-05-01,26329112727,Saudi Arabia,"All Countries, excluding the IO"
2023-06-01,24434353874,Saudi Arabia,"All Countries, excluding the IO"
2023-07-01,24344190462,Saudi Arabia,"All Countries, excluding the IO"
2023-08-01,27294791833,Saudi Arabia,"All Countries, excluding the IO"
2023-09-01,27685860441,Saudi Arabia,"All Countries, excluding the IO"
2023-10-01,27814938359,Saudi Arabia,"All Countries, excluding the IO"
2023-11-01,29333216077,Saudi Arabia,"All Countries, excluding the IO"
2023-12-01,27120647153,Saudi Arabia,"All Countries, excluding the IO"
2024-01-01,27619724277,Saudi Arabia,"All Countries, excluding the IO"
2021-01-01,97335055896,Europe,"All Countries, excluding the IO"
2021-02-01,105816972489,Europe,"All Countries, excluding the IO"
2021-03-01,122520123498,Europe,"All Countries, excluding the IO"
2021-04-01,119912438959,Europe,"All Countries, excluding the IO"
2021-05-01,114510383256,Europe,"All Countries, excluding the IO"
2021-06-01,128666111191,Europe,"All Countries, excluding the IO"
2021-07-01,122846579190,Europe,"All Countries, excluding the IO"
2021-08-01,122020020369,Europe,"All Countries, excluding the IO"
2021-09-01,131279290211.00002,Europe,"All Countries, excluding the IO"
2021-10-01,134822350543.00002,Europe,"All Countries, excluding the IO"
2021-11-01,141763394531,Europe,"All Countries, excluding the IO"
2021-12-01,144812552018,Europe,"All Countries, excluding the IO"
2022-01-01,130209241217,Europe,"All Countries, excluding the IO"
2022-02-01,138697803855,Europe,"All Countries, excluding the IO"
2022-03-01,147178348540,Europe,"All Countries, excluding the IO"
2022-04-01,134909368645.00002,Europe,"All Countries, excluding the IO"
2022-05-01,135863597577.00002,Europe,"All Countries, excluding the IO"
2022-06-01,145240935588,Europe,"All Countries, excluding the IO"
2022-07-01,125856774264,Europe,"All Countries, excluding the IO"
2022-08-01,132167400304.00002,Europe,"All Countries, excluding the IO"
2022-09-01,138024467031,Europe,"All Countries, excluding the IO"
2022-10-01,130997416181,Europe,"All Countries, excluding the IO"
2022-11-01,138175720901,Europe,"All Countries, excluding the IO"
2022-12-01,138914390440,Europe,"All Countries, excluding the IO"
2023-01-01,119655341878,Europe,"All Countries, excluding the IO"
2023-02-01,116541399786,Europe,"All Countries, excluding the IO"
2023-03-01,140295060291,Europe,"All Countries, excluding the IO"
2023-04-01,116030382080,Europe,"All Countries, excluding the IO"
2023-05-01,129555441785,Europe,"All Countries, excluding the IO"
2023-06-01,125181556183,Europe,"All Countries, excluding the IO"
2023-07-01,115698408345,Europe,"All Countries, excluding the IO"
2023-08-01,120667519407,Europe,"All Countries, excluding the IO"
2023-09-01,129427520213,Europe,"All Countries, excluding the IO"
2023-10-01,126871782462,Europe,"All Countries, excluding the IO"
2023-11-01,127252940510,Europe,"All Countries, excluding the IO"
2023-12-01,120406721407,Europe,"All Countries, excluding the IO"
2024-01-01,121629090618,Europe,"All Countries, excluding the IO"
2021-01-01,1004003696,Guatemala,"All Countries, excluding the IO"
2021-02-01,1030971493.9999999,Guatemala,"All Countries, excluding the IO"
2021-03-01,1266548799,Guatemala,"All Countries, excluding the IO"
2021-04-01,1049958398,Guatemala,"All Countries, excluding the IO"
2021-05-01,1088048001,Guatemala,"All Countries, excluding the IO"
2021-06-01,1137793690,Guatemala,"All Countries, excluding the IO"
2021-07-01,1196044789,Guatemala,"All Countries, excluding the IO"
2021-08-01,1130704498,Guatemala,"All Countries, excluding the IO"
2021-09-01,1188508299,Guatemala,"All Countries, excluding the IO"
2021-10-01,1119890499,Guatemala,"All Countries, excluding the IO"
2021-11-01,1111998994,Guatemala,"All Countries, excluding the IO"
2021-12-01,1311040595,Guatemala,"All Countries, excluding the IO"
2022-01-01,1212549238,Guatemala,"All Countries, excluding the IO"
2022-02-01,1282231932,Guatemala,"All Countries, excluding the IO"
2022-03-01,1554141086,Guatemala,"All Countries, excluding the IO"
2022-04-01,1309689720,Guatemala,"All Countries, excluding the IO"
2022-05-01,1394923035,Guatemala,"All Countries, excluding the IO"
2022-06-01,1428828729,Guatemala,"All Countries, excluding the IO"
2022-07-01,1407493241,Guatemala,"All Countries, excluding the IO"
2022-08-01,1286438903,Guatemala,"All Countries, excluding the IO"
2022-09-01,1195986816,Guatemala,"All Countries, excluding the IO"
2022-10-01,1164213763,Guatemala,"All Countries, excluding the IO"
2022-11-01,1160279571,Guatemala,"All Countries, excluding the IO"
2022-12-01,1286778902,Guatemala,"All Countries, excluding the IO"
2023-01-01,1156097229,Guatemala,"All Countries, excluding the IO"
2023-02-01,1255109157,Guatemala,"All Countries, excluding the IO"
2023-03-01,1457229348,Guatemala,"All Countries, excluding the IO"
2023-04-01,1222504729,Guatemala,"All Countries, excluding the IO"
2023-05-01,1225477249,Guatemala,"All Countries, excluding the IO"
2023-06-01,1222901108,Guatemala,"All Countries, excluding the IO"
2023-07-01,1180131094,Guatemala,"All Countries, excluding the IO"
2023-08-01,1114513232,Guatemala,"All Countries, excluding the IO"
2023-09-01,1138369018,Guatemala,"All Countries, excluding the IO"
2023-10-01,1001710002,Guatemala,"All Countries, excluding the IO"
2023-11-01,1063839414.9999999,Guatemala,"All Countries, excluding the IO"
2023-12-01,1152781974,Guatemala,"All Countries, excluding the IO"
2024-01-01,1172586612,Guatemala,"All Countries, excluding the IO"
2021-01-01,174646827,Equatorial Guinea,"All Countries, excluding the IO"
2021-02-01,404417144,Equatorial Guinea,"All Countries, excluding the IO"
2021-03-01,441277136,Equatorial Guinea,"All Countries, excluding the IO"
2021-04-01,368432191,Equatorial Guinea,"All Countries, excluding the IO"
2021-05-01,262412447,Equatorial Guinea,"All Countries, excluding the IO"
2021-06-01,343034854,Equatorial Guinea,"All Countries, excluding the IO"
2021-07-01,638770386,Equatorial Guinea,"All Countries, excluding the IO"
2021-08-01,435887211,Equatorial Guinea,"All Countries, excluding the IO"
2021-09-01,442725353,Equatorial Guinea,"All Countries, excluding the IO"
2021-10-01,494752842,Equatorial Guinea,"All Countries, excluding the IO"
2021-11-01,320218985,Equatorial Guinea,"All Countries, excluding the IO"
2021-12-01,444358688,Equatorial Guinea,"All Countries, excluding the IO"
2022-01-01,644455006,Equatorial Guinea,"All Countries, excluding the IO"
2022-02-01,512597110.00000006,Equatorial Guinea,"All Countries, excluding the IO"
2022-03-01,622862346,Equatorial Guinea,"All Countries, excluding the IO"
2022-04-01,658494162,Equatorial Guinea,"All Countries, excluding the IO"
2022-05-01,874333480,Equatorial Guinea,"All Countries, excluding the IO"
2022-06-01,462313373,Equatorial Guinea,"All Countries, excluding the IO"
2022-07-01,903724943,Equatorial Guinea,"All Countries, excluding the IO"
2022-08-01,569771315,Equatorial Guinea,"All Countries, excluding the IO"
2022-09-01,732051332,Equatorial Guinea,"All Countries, excluding the IO"
2022-10-01,650746356,Equatorial Guinea,"All Countries, excluding the IO"
2022-11-01,516949195.00000006,Equatorial Guinea,"All Countries, excluding the IO"
2022-12-01,410340313,Equatorial Guinea,"All Countries, excluding the IO"
2023-01-01,632957522,Equatorial Guinea,"All Countries, excluding the IO"
2023-02-01,433175680,Equatorial Guinea,"All Countries, excluding the IO"
2023-03-01,620447178,Equatorial Guinea,"All Countries, excluding the IO"
2023-04-01,193707150,Equatorial Guinea,"All Countries, excluding the IO"
2023-05-01,516721374.99999994,Equatorial Guinea,"All Countries, excluding the IO"
2023-06-01,315128179,Equatorial Guinea,"All Countries, excluding the IO"
2023-07-01,246174592,Equatorial Guinea,"All Countries, excluding the IO"
2023-08-01,491251464,Equatorial Guinea,"All Countries, excluding the IO"
2023-09-01,417988186,Equatorial Guinea,"All Countries, excluding the IO"
2023-10-01,323664727,Equatorial Guinea,"All Countries, excluding the IO"
2023-11-01,230545885,Equatorial Guinea,"All Countries, excluding the IO"
2023-12-01,451145488,Equatorial Guinea,"All Countries, excluding the IO"
2024-01-01,529852491,Equatorial Guinea,"All Countries, excluding the IO"
2021-01-01,5616927359,Portugal,"All Countries, excluding the IO"
2021-02-01,6031024283,Portugal,"All Countries, excluding the IO"
2021-03-01,6956017140,Portugal,"All Countries, excluding the IO"
2021-04-01,6395494050,Portugal,"All Countries, excluding the IO"
2021-05-01,6448050613,Portugal,"All Countries, excluding the IO"
2021-06-01,6194550616,Portugal,"All Countries, excluding the IO"
2021-07-01,6594731347,Portugal,"All Countries, excluding the IO"
2021-08-01,5128390337,Portugal,"All Countries, excluding the IO"
2021-09-01,6462426802,Portugal,"All Countries, excluding the IO"
2021-10-01,6458190263,Portugal,"All Countries, excluding the IO"
2021-11-01,6916362769,Portugal,"All Countries, excluding the IO"
2021-12-01,6006728259,Portugal,"All Countries, excluding the IO"
2022-01-01,6362285914,Portugal,"All Countries, excluding the IO"
2022-02-01,6786856362,Portugal,"All Countries, excluding the IO"
2022-03-01,7293920046,Portugal,"All Countries, excluding the IO"
2022-04-01,6707571993,Portugal,"All Countries, excluding the IO"
2022-05-01,7902826169,Portugal,"All Countries, excluding the IO"
2022-06-01,7454917228,Portugal,"All Countries, excluding the IO"
2022-07-01,7286726472,Portugal,"All Countries, excluding the IO"
2022-08-01,5839817993,Portugal,"All Countries, excluding the IO"
2022-09-01,6804757727,Portugal,"All Countries, excluding the IO"
2022-10-01,6584898082,Portugal,"All Countries, excluding the IO"
2022-11-01,7290174404,Portugal,"All Countries, excluding the IO"
2022-12-01,6120312669,Portugal,"All Countries, excluding the IO"
2023-01-01,6844240205,Portugal,"All Countries, excluding the IO"
2023-02-01,6819860813,Portugal,"All Countries, excluding the IO"
2023-03-01,8381848416.000001,Portugal,"All Countries, excluding the IO"
2023-04-01,6529479908,Portugal,"All Countries, excluding the IO"
2023-05-01,7540918265,Portugal,"All Countries, excluding the IO"
2023-06-01,7426093086,Portugal,"All Countries, excluding the IO"
2023-07-01,7081883350,Portugal,"All Countries, excluding the IO"
2023-08-01,5816085575,Portugal,"All Countries, excluding the IO"
2023-09-01,6691919519,Portugal,"All Countries, excluding the IO"
2023-10-01,6813291131,Portugal,"All Countries, excluding the IO"
2023-11-01,7585494206,Portugal,"All Countries, excluding the IO"
2023-12-01,6319180464,Portugal,"All Countries, excluding the IO"
2024-01-01,6966155341,Portugal,"All Countries, excluding the IO"
2021-01-01,24930436556,Poland,"All Countries, excluding the IO"
2021-02-01,26557478010,Poland,"All Countries, excluding the IO"
2021-03-01,29872347575,Poland,"All Countries, excluding the IO"
2021-04-01,28644269074,Poland,"All Countries, excluding the IO"
2021-05-01,28092478318,Poland,"All Countries, excluding the IO"
2021-06-01,29277990196,Poland,"All Countries, excluding the IO"
2021-07-01,27546401689,Poland,"All Countries, excluding the IO"
2021-08-01,26201822846,Poland,"All Countries, excluding the IO"
2021-09-01,29375478522,Poland,"All Countries, excluding the IO"
2021-10-01,30129865172,Poland,"All Countries, excluding the IO"
2021-11-01,31868448737,Poland,"All Countries, excluding the IO"
2021-12-01,28033196906,Poland,"All Countries, excluding the IO"
2022-01-01,29085402988,Poland,"All Countries, excluding the IO"
2022-02-01,29739275650,Poland,"All Countries, excluding the IO"
2022-03-01,31332850899,Poland,"All Countries, excluding the IO"
2022-04-01,29838478593,Poland,"All Countries, excluding the IO"
2022-05-01,30930147327,Poland,"All Countries, excluding the IO"
2022-06-01,30927340653,Poland,"All Countries, excluding the IO"
2022-07-01,27831576404,Poland,"All Countries, excluding the IO"
2022-08-01,28164827192,Poland,"All Countries, excluding the IO"
2022-09-01,30361225961,Poland,"All Countries, excluding the IO"
2022-10-01,30492575131,Poland,"All Countries, excluding the IO"
2022-11-01,33496456977,Poland,"All Countries, excluding the IO"
2022-12-01,28195074306,Poland,"All Countries, excluding the IO"
2023-01-01,31642453183,Poland,"All Countries, excluding the IO"
2023-02-01,30922793625,Poland,"All Countries, excluding the IO"
2023-03-01,35170588208,Poland,"All Countries, excluding the IO"
2023-04-01,30977993384,Poland,"All Countries, excluding the IO"
2023-05-01,32787588283.999996,Poland,"All Countries, excluding the IO"
2023-06-01,32963221096,Poland,"All Countries, excluding the IO"
2023-07-01,30350534487,Poland,"All Countries, excluding the IO"
2023-08-01,29441511084,Poland,"All Countries, excluding the IO"
2023-09-01,31087619292,Poland,"All Countries, excluding the IO"
2023-10-01,33648354859,Poland,"All Countries, excluding the IO"
2023-11-01,33659884314.000004,Poland,"All Countries, excluding the IO"
2023-12-01,27781989168,Poland,"All Countries, excluding the IO"
2024-01-01,31107667847,Poland,"All Countries, excluding the IO"
2021-01-01,224490238,Georgia,"All Countries, excluding the IO"
2021-02-01,267678003,Georgia,"All Countries, excluding the IO"
2021-03-01,326087182,Georgia,"All Countries, excluding the IO"
2021-04-01,377686970,Georgia,"All Countries, excluding the IO"
2021-05-01,340005022,Georgia,"All Countries, excluding the IO"
2021-06-01,350597317,Georgia,"All Countries, excluding the IO"
2021-07-01,386339515,Georgia,"All Countries, excluding the IO"
2021-08-01,335159214,Georgia,"All Countries, excluding the IO"
2021-09-01,373706634,Georgia,"All Countries, excluding the IO"
2021-10-01,410868502,Georgia,"All Countries, excluding the IO"
2021-11-01,430385289,Georgia,"All Countries, excluding the IO"
2021-12-01,419509053,Georgia,"All Countries, excluding the IO"
2022-01-01,331456532,Georgia,"All Countries, excluding the IO"
2022-02-01,429224869,Georgia,"All Countries, excluding the IO"
2022-03-01,411573574,Georgia,"All Countries, excluding the IO"
2022-04-01,415174060,Georgia,"All Countries, excluding the IO"
2022-05-01,522271049.99999994,Georgia,"All Countries, excluding the IO"
2022-06-01,448767146,Georgia,"All Countries, excluding the IO"
2022-07-01,533160000.99999994,Georgia,"All Countries, excluding the IO"
2022-08-01,473098093,Georgia,"All Countries, excluding the IO"
2022-09-01,523548064.99999994,Georgia,"All Countries, excluding the IO"
2022-10-01,448696685,Georgia,"All Countries, excluding the IO"
2022-11-01,490669136,Georgia,"All Countries, excluding the IO"
2022-12-01,555786178,Georgia,"All Countries, excluding the IO"
2023-01-01,458994379,Georgia,"All Countries, excluding the IO"
2023-02-01,455767182,Georgia,"All Countries, excluding the IO"
2023-03-01,546687402,Georgia,"All Countries, excluding the IO"
2023-04-01,500524571,Georgia,"All Countries, excluding the IO"
2023-05-01,541372830,Georgia,"All Countries, excluding the IO"
2023-06-01,550150049,Georgia,"All Countries, excluding the IO"
2023-07-01,526789483,Georgia,"All Countries, excluding the IO"
2023-08-01,493193594,Georgia,"All Countries, excluding the IO"
2023-09-01,526048597,Georgia,"All Countries, excluding the IO"
2023-10-01,494901461,Georgia,"All Countries, excluding the IO"
2023-11-01,482006372,Georgia,"All Countries, excluding the IO"
2023-12-01,514175436,Georgia,"All Countries, excluding the IO"
2024-01-01,338615833,Georgia,"All Countries, excluding the IO"
2021-01-01,11116741,Maldives,"All Countries, excluding the IO"
2021-02-01,11333413,Maldives,"All Countries, excluding the IO"
2021-03-01,12763089,Maldives,"All Countries, excluding the IO"
2021-04-01,9007475,Maldives,"All Countries, excluding the IO"
2021-05-01,19009249,Maldives,"All Countries, excluding the IO"
2021-06-01,10039346,Maldives,"All Countries, excluding the IO"
2021-07-01,10578460,Maldives,"All Countries, excluding the IO"
2021-08-01,16080956,Maldives,"All Countries, excluding the IO"
2021-09-01,11192327,Maldives,"All Countries, excluding the IO"
2021-10-01,14266004,Maldives,"All Countries, excluding the IO"
2021-11-01,11459731,Maldives,"All Countries, excluding the IO"
2021-12-01,14434379,Maldives,"All Countries, excluding the IO"
2022-01-01,19864585,Maldives,"All Countries, excluding the IO"
2022-02-01,15558340,Maldives,"All Countries, excluding the IO"
2022-03-01,14910673,Maldives,"All Countries, excluding the IO"
2022-04-01,12172863,Maldives,"All Countries, excluding the IO"
2022-05-01,13626213,Maldives,"All Countries, excluding the IO"
2022-06-01,15962926,Maldives,"All Countries, excluding the IO"
2022-07-01,5332487,Maldives,"All Countries, excluding the IO"
2022-08-01,8414569,Maldives,"All Countries, excluding the IO"
2022-09-01,10745185,Maldives,"All Countries, excluding the IO"
2022-10-01,12209278,Maldives,"All Countries, excluding the IO"
2022-11-01,10851731,Maldives,"All Countries, excluding the IO"
2022-12-01,19361907,Maldives,"All Countries, excluding the IO"
2023-01-01,16316763.000000002,Maldives,"All Countries, excluding the IO"
2023-02-01,15088391,Maldives,"All Countries, excluding the IO"
2023-03-01,22287524,Maldives,"All Countries, excluding the IO"
2023-04-01,12564701,Maldives,"All Countries, excluding the IO"
2023-05-01,18442693,Maldives,"All Countries, excluding the IO"
2023-06-01,16755620,Maldives,"All Countries, excluding the IO"
2023-07-01,8867569,Maldives,"All Countries, excluding the IO"
2023-08-01,5987957,Maldives,"All Countries, excluding the IO"
2023-09-01,5572019,Maldives,"All Countries, excluding the IO"
2023-10-01,10634524,Maldives,"All Countries, excluding the IO"
2023-11-01,13473335,Maldives,"All Countries, excluding the IO"
2023-12-01,16225784,Maldives,"All Countries, excluding the IO"
2024-01-01,11251684,Maldives,"All Countries, excluding the IO"
2021-01-01,24505057606,Australia,"All Countries, excluding the IO"
2021-02-01,24541028384,Australia,"All Countries, excluding the IO"
2021-03-01,27948461510,Australia,"All Countries, excluding the IO"
2021-04-01,27280215358,Australia,"All Countries, excluding the IO"
2021-05-01,30423068980,Australia,"All Countries, excluding the IO"
2021-06-01,31596846275,Australia,"All Countries, excluding the IO"
2021-07-01,31504752741,Australia,"All Countries, excluding the IO"
2021-08-01,31598907823,Australia,"All Countries, excluding the IO"
2021-09-01,28133877487,Australia,"All Countries, excluding the IO"
2021-10-01,28047652889,Australia,"All Countries, excluding the IO"
2021-11-01,28459691854,Australia,"All Countries, excluding the IO"
2021-12-01,30099077029,Australia,"All Countries, excluding the IO"
