,@FREQ,@REF_AREA,@INDICATOR,@COUNTERPART_AREA,@UNIT_MULT,@TIME_FORMAT,Obs_0_@TIME_PERIOD,Obs_0_@OBS_VALUE,Obs_1_@TIME_PERIOD,Obs_1_@OBS_VALUE,Obs_2_@TIME_PERIOD,Obs_2_@OBS_VALUE,Obs_3_@TIME_PERIOD,Obs_3_@OBS_VALUE,Obs_4_@TIME_PERIOD,Obs_4_@OBS_VALUE,Obs_5_@TIME_PERIOD,Obs_5_@OBS_VALUE,Obs_6_@TIME_PERIOD,Obs_6_@OBS_VALUE,Obs_7_@TIME_PERIOD,Obs_7_@OBS_VALUE,Obs_8_@TIME_PERIOD,Obs_8_@OBS_VALUE,Obs_9_@TIME_PERIOD,Obs_9_@OBS_VALUE,Obs_10_@TIME_PERIOD,Obs_10_@OBS_VALUE,Obs_11_@TIME_PERIOD,Obs_11_@OBS_VALUE,Obs_12_@TIME_PERIOD,Obs_12_@OBS_VALUE,Obs_13_@TIME_PERIOD,Obs_13_@OBS_VALUE,Obs_14_@TIME_PERIOD,Obs_14_@OBS_VALUE,Obs_15_@TIME_PERIOD,Obs_15_@OBS_VALUE,Obs_16_@TIME_PERIOD,Obs_16_@OBS_VALUE,Obs_17_@TIME_PERIOD,Obs_17_@OBS_VALUE,Obs_18_@TIME_PERIOD,Obs_18_@OBS_VALUE,Obs_19_@TIME_PERIOD,Obs_19_@OBS_VALUE,Obs_20_@TIME_PERIOD,Obs_20_@OBS_VALUE,Obs_21_@TIME_PERIOD,Obs_21_@OBS_VALUE,Obs_22_@TIME_PERIOD,Obs_22_@OBS_VALUE,Obs_23_@TIME_PERIOD,Obs_23_@OBS_VALUE,Obs_24_@TIME_PERIOD,Obs_24_@OBS_VALUE,Obs_25_@TIME_PERIOD,Obs_25_@OBS_VALUE,Obs_26_@TIME_PERIOD,Obs_26_@OBS_VALUE,Obs_27_@TIME_PERIOD,Obs_27_@OBS_VALUE,Obs_28_@TIME_PERIOD,Obs_28_@OBS_VALUE,Obs_29_@TIME_PERIOD,Obs_29_@OBS_VALUE,Obs_30_@TIME_PERIOD,Obs_30_@OBS_VALUE,Obs_31_@TIME_PERIOD,Obs_31_@OBS_VALUE,Obs_32_@TIME_PERIOD,Obs_32_@OBS_VALUE,Obs_33_@TIME_PERIOD,Obs_33_@OBS_VALUE,Obs_34_@TIME_PERIOD,Obs_34_@OBS_VALUE,Obs_35_@TIME_PERIOD,Obs_35_@OBS_VALUE
57,M,VU,TXG_FOB_USD,W00,6,P1M,2021-01,1.525,2021-02,1.132,2021-03,2.401,2021-04,3.981,2021-05,5.245,2021-06,6.163,2021-07,3.768,2021-08,3.663,2021-09,2.898,2021-10,5.625,2021-11,3.33,2021-12,5.902,2022-01,2.965,2022-02,2.322,2022-03,5.096,2022-04,2.635,2022-05,7.944002,2022-06,6.324001,2022-07,2.538,2022-08,7.826,2022-09,4.292,2022-10,2.450595,2022-11,2.024298,2022-12,4.325623,2023-01,2.875635,2023-02,2.171513,2023-03,3.507816,2023-04,3.814361,2023-05,4.273524,2023-06,2.754272,2023-07,1.933821,2023-08,4.908118,2023-09,2.48587,2023-10,2.840131,2023-11,3.828429,2023-12,3.056983
58,M,BO,TXG_FOB_USD,W00,6,P1M,2021-01,734.748967,2021-02,771.48274,2021-03,810.294764,2021-04,858.337888,2021-05,941.934133,2021-06,917.383482,2021-07,999.300682,2021-08,979.535586,2021-09,933.222783,2021-10,1016.845093,2021-11,1056.711665,2021-12,965.787158,2022-01,1113.167779,2022-02,1061.888935,2022-03,1161.721517,2022-04,1241.523688,2022-05,1344.940667,2022-06,1319.92808,2022-07,1244.479441,2022-08,1172.257831,2022-09,1133.326576,2022-10,983.694701,2022-11,848.262862,2022-12,978.554171,2023-01,852.803354,2023-02,769.952453,2023-03,1006.655032,2023-04,1007.968993,2023-05,961.234952,2023-06,916.315317,2023-07,960.607742,2023-08,945.58533,2023-09,883.557042,2023-10,934.473908,2023-11,773.265208,2023-12,966.280955
59,M,MR,TXG_FOB_USD,W00,6,P1M,2021-01,332.585886,2021-02,189.594853,2021-03,251.907858,2021-04,263.549146,2021-05,221.514288,2021-06,267.435382,2021-07,221.962202,2021-08,504.374725,2021-09,160.039257,2021-10,413.772629,2021-11,275.304753,2021-12,191.507327,2022-01,463.939071,2022-02,380.189367,2022-03,498.464275,2022-04,308.764775,2022-05,282.694529,2022-06,277.815605,2022-07,216.826495,2022-08,305.684609,2022-09,294.254956,2022-10,294.842678,2022-11,233.625176,2022-12,249.967706,2023-01,258.013757,2023-02,268.9542,2023-03,294.435886,2023-04,275.204515,2023-05,272.402888,2023-06,292.258715,2023-07,277.419966,2023-08,258.708621,2023-09,228.303082,2023-10,237.825371,2023-11,276.444581,2023-12,301.893231
60,M,CS,TXG_FOB_USD,W00,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,M,AW,TXG_FOB_USD,W00,6,P1M,2021-01,3.773128,2021-02,3.59749,2021-03,4.581775,2021-04,6.715403,2021-05,8.778723,2021-06,10.392806,2021-07,9.296402,2021-08,7.365045,2021-09,8.455147,2021-10,8.715436,2021-11,8.379126,2021-12,7.442337,2022-01,4.864955,2022-02,7.971524,2022-03,8.345596,2022-04,7.68789,2022-05,10.682901,2022-06,9.07886,2022-07,7.861483,2022-08,8.21729,2022-09,10.607447,2022-10,8.241502,2022-11,12.6677,2022-12,6.896273,2023-01,7.888064,2023-02,7.753021,2023-03,10.402908,2023-04,7.77368,2023-05,10.763943,2023-06,8.114915,2023-07,10.584274,2023-08,8.810447,2023-09,7.456879,2023-10,11.491064,2023-11,10.710298,2023-12,8.040653
62,M,SE,TXG_FOB_USD,W00,6,P1M,2021-01,13753.148045,2021-02,14776.887485,2021-03,16806.994895,2021-04,15504.184546,2021-05,15967.000993,2021-06,17171.510633,2021-07,14635.663088,2021-08,13305.340382,2021-09,16918.095137,2021-10,16770.078775,2021-11,17409.165144,2021-12,16212.808423,2022-01,15410.26168,2022-02,16236.770723,2022-03,19177.033001,2022-04,16307.128676,2022-05,17316.790978,2022-06,18066.923739,2022-07,14665.093502,2022-08,14402.015925,2022-09,16506.69975,2022-10,15820.365596,2022-11,17108.941556,2022-12,16449.610949,2023-01,16569.692651,2023-02,16351.387022,2023-03,18751.91127,2023-04,15727.474047,2023-05,17157.934478,2023-06,16595.168172,2023-07,14054.571712,2023-08,14682.867656,2023-09,16743.959351,2023-10,17714.28041,2023-11,17853.111437,2023-12,15581.241983
63,M,HU,TXG_FOB_USD,W00,6,P1M,2021-01,11024.685391,2021-02,11813.281625,2021-03,13129.672187,2021-04,11849.597685,2021-05,11639.80796,2021-06,12687.640943,2021-07,11291.721026,2021-08,10067.490077,2021-09,12266.028849,2021-10,11818.912744,2021-11,12842.603639,2021-12,11393.97147,2022-01,12139.777538,2022-02,13089.391942,2022-03,13594.712683,2022-04,12065.863556,2022-05,12968.206574,2022-06,12990.713533,2022-07,11169.069508,2022-08,11783.498676,2022-09,13783.628153,2022-10,12494.709019,2022-11,13764.972836,2022-12,11824.438695,2023-01,13374.949726,2023-02,13768.288099,2023-03,15338.855429,2023-04,12620.523053,2023-05,14141.61678,2023-06,14703.270821,2023-07,12354.280227,2023-08,12198.39071,2023-09,13583.333091,2023-10,13403.38114,2023-11,14098.008955,2023-12,11209.229148
64,M,ET,TXG_FOB_USD,W00,6,P1M,2021-01,248.367829,2021-02,224.293354,2021-03,225.745007,2021-04,299.768121,2021-05,482.829784,2021-06,477.342795,2021-07,327.13223,2021-08,319.476133,2021-09,367.454095,2021-10,396.131584,2021-11,365.041904,2021-12,303.338567,2022-01,438.858267,2022-02,386.429989,2022-03,461.660942,2022-04,376.179923,2022-05,489.408774,2022-06,460.338866,2022-07,432.32366,2022-08,465.211394,2022-09,443.266494,2022-10,404.3711,2022-11,378.92062,2022-12,386.080134,2023-01,342.254445,2023-02,277.031061,2023-03,344.990354,2023-04,305.87754,2023-05,386.410143,2023-06,410.048099,2023-07,436.013362,2023-08,388.993805,2023-09,378.041132,2023-10,347.626866,2023-11,340.293339,2023-12,328.255748
65,M,1C_473,TXG_FOB_USD,W00,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,M,ZM,TXG_FOB_USD,W00,6,P1M,2021-01,820.621611,2021-02,796.13809,2021-03,843.55359,2021-04,978.347159,2021-05,907.570473,2021-06,863.57198,2021-07,868.155183,2021-08,970.682281,2021-09,990.992169,2021-10,952.618791,2021-11,1092.258539,2021-12,1056.584666,2022-01,985.080898,2022-02,963.277895,2022-03,1055.337197,2022-04,957.666943,2022-05,1032.776684,2022-06,973.062015,2022-07,991.688696,2022-08,979.610112,2022-09,943.014631,2022-10,951.422896,2022-11,977.725612,2022-12,835.935313,2023-01,1077.914434,2023-02,824.596525,2023-03,808.264164,2023-04,819.518647,2023-05,920.790686,2023-06,890.278186,2023-07,899.604186,2023-08,974.944045,2023-09,825.817279,2023-10,732.913805,2023-11,812.979992,2023-12,951.432043
67,M,DM,TXG_FOB_USD,W00,6,P1M,2021-01,0.851351,2021-02,0.980002,2021-03,1.324589,2021-04,1.102411,2021-05,0.829995,2021-06,1.669379,2021-07,1.491439,2021-08,0.562136,2021-09,2.890126,2021-10,1.955569,2021-11,1.320045,2021-12,1.266685,2022-01,0.552958,2022-02,0.668624,2022-03,1.050013,2022-04,1.284933,2022-05,0.943056,2022-06,2.17914,2022-07,0.656893,2022-08,1.788491,2022-09,1.120189,2022-10,2.349941,2022-11,1.638638,2022-12,0.896339,2023-01,1.013585,2023-02,1.11585,2023-03,0.663882,2023-04,0.735232,2023-05,1.40679,2023-06,1.121947,2023-07,1.201798,2023-08,0.997816,2023-09,0.614426,2023-10,0.954583,2023-11,29.572473,2023-12,23.46047
68,M,PY,TXG_FOB_USD,W00,6,P1M,2021-01,541.772753,2021-02,555.880578,2021-03,1191.169006,2021-04,935.753181,2021-05,1000.963552,2021-06,1063.652017,2021-07,1122.304514,2021-08,884.922884,2021-09,861.473745,2021-10,887.598177,2021-11,850.63096,2021-12,663.413678,2022-01,503.496391,2022-02,754.304469,2022-03,912.475319,2022-04,889.581475,2022-05,933.299599,2022-06,965.600142,2022-07,939.699675,2022-08,924.62093,2022-09,906.491806,2022-10,736.129956,2022-11,766.879616,2022-12,724.434596,2023-01,535.402938,2023-02,794.504368,2023-03,1326.323265,2023-04,1231.779411,2023-05,1105.732043,2023-06,881.0769,2023-07,1015.835265,2023-08,1087.696622,2023-09,969.999908,2023-10,1060.308261,2023-11,992.923713,2023-12,888.954106
69,M,AN,TXG_FOB_USD,W00,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,M,PK,TXG_FOB_USD,W00,6,P1M,2021-01,2146.056168,2021-02,2077.284974,2021-03,2370.500375,2021-04,2221.420215,2021-05,1670.812974,2021-06,3001.832411,2021-07,2339.614251,2021-08,2251.516296,2021-09,2412.205562,2021-10,2511.121834,2021-11,2906.906485,2021-12,2772.150208,2022-01,2618.361661,2022-02,2840.871829,2022-03,2779.555846,2022-04,2891.186218,2022-05,2616.06791,2022-06,2905.063658,2022-07,2240.248403,2022-08,2482.935306,2022-09,2431.939705,2022-10,2382.454719,2022-11,2385.464398,2022-12,2298.644606,2023-01,2228.659231,2023-02,2185.412766,2023-03,2360.941902,2023-04,2131.930118,2023-05,2194.581762,2023-06,2354.497672,2023-07,2348.103451,2023-08,2534.804224,2023-09,2336.269389,2023-10,2545.186309,2023-11,2467.976185,2023-12,2235.694491
71,M,LK,TXG_FOB_USD,W00,6,P1M,2021-01,1190.972224,2021-02,1209.978089,2021-03,1349.359499,2021-04,1079.710107,2021-05,1167.966714,2021-06,1256.625043,2021-07,1475.318008,2021-08,1515.57206,2021-09,1598.553786,2021-10,1557.695922,2021-11,1650.364117,2021-12,1629.782712,2022-01,1592.417591,2022-02,1466.828245,2022-03,1577.351475,2022-04,1488.81018,2022-05,1437.294058,2022-06,1376.263356,2022-07,1333.264579,2022-08,1486.874868,2022-09,1470.073677,2022-10,1387.886782,2022-11,1282.336937,2022-12,1217.631805,2023-01,1374.842645,2023-02,1142.438567,2023-03,1343.850192,2023-04,1190.718451,2023-05,1251.17775,2023-06,1219.588546,2023-07,1280.153268,2023-08,1285.602112,2023-09,1268.562546,2023-10,1283.898787,2023-11,1197.835531,2023-12,1141.072305
72,M,F97,TXG_FOB_USD,W00,6,P1M,2021-01,60579.515213,2021-02,58516.075628,2021-03,66021.590423,2021-04,65628.956953,2021-05,71058.101761,2021-06,73818.538156,2021-07,77031.967063,2021-08,77905.00141,2021-09,82268.855538,2021-10,84683.37842,2021-11,93273.124376,2021-12,94913.912625,2022-01,90696.266115,2022-02,89856.962139,2022-03,116364.71049,2022-04,114161.055972,2022-05,115454.353221,2022-06,118869.868095,2022-07,114534.092419,2022-08,116043.349154,2022-09,108979.06516,2022-10,103283.453035,2022-11,103210.818451,2022-12,99841.224178,2023-01,95200.982528,2023-02,90403.307511,2023-03,96500.272979,2023-04,88729.864055,2023-05,88433.889584,2023-06,82452.381565,2023-07,82626.666375,2023-08,92558.230286,2023-09,91907.828094,2023-10,96987.50781,2023-11,95717.457749,2023-12,95894.605548
73,M,MX,TXG_FOB_USD,W00,6,P1M,2021-01,32715.692,2021-02,36213.031,2021-03,43029.726,2021-04,40944.029,2021-05,40845.342,2021-06,42619.197,2021-07,40952.401,2021-08,40471.192,2021-09,41754.093,2021-10,41858.149,2021-11,45676.212,2021-12,47866.319,2022-01,33922.977,2022-02,46286.86,2022-03,51948.747,2022-04,47580.222,2022-05,49964.168,2022-06,51219.845,2022-07,46216.378,2022-08,50463.525,2022-09,52323.196,2022-10,49198.642,2022-11,49283.971,2022-12,49321.456,2023-01,42608.226,2023-02,44889.5,2023-03,53583.458,2023-04,46223.944,2023-05,52859.622,2023-06,51798.9,2023-07,47550.254,2023-08,52359.583,2023-09,49657.861,2023-10,51973.427,2023-11,50251.289,2023-12,49249.073
74,M,TG,TXG_FOB_USD,W00,6,P1M,2021-01,79.245854,2021-02,83.682553,2021-03,106.482086,2021-04,129.654655,2021-05,116.51417,2021-06,79.547868,2021-07,78.591182,2021-08,100.884188,2021-09,73.220137,2021-10,53.722717,2021-11,82.837071,2021-12,86.264289,2022-01,64.476607,2022-02,117.324081,2022-03,107.122765,2022-04,133.886933,2022-05,163.509556,2022-06,177.394397,2022-07,127.961263,2022-08,118.004217,2022-09,129.278638,2022-10,108.757877,2022-11,58.826297,2022-12,88.179548,2023-01,123.593837,2023-02,72.568251,2023-03,94.606673,2023-04,95.893031,2023-05,66.226745,2023-06,62.010937,2023-07,97.382839,2023-08,127.415517,2023-09,58.902969,2023-10,64.152447,2023-11,82.291378,2023-12,62.447622
75,M,GA,TXG_FOB_USD,W00,6,P1M,2021-01,435.700667,2021-02,488.828306,2021-03,795.030062,2021-04,728.649209,2021-05,521.229952,2021-06,521.740918,2021-07,566.51854,2021-08,1053.455534,2021-09,464.146492,2021-10,599.7544,2021-11,974.832092,2021-12,947.079687,2022-01,803.349329,2022-02,621.353053,2022-03,1006.417728,2022-04,1341.557631,2022-05,1176.07477,2022-06,652.959354,2022-07,1798.356496,2022-08,1101.021081,2022-09,964.943613,2022-10,739.452428,2022-11,871.348119,2022-12,1056.423566,2023-01,738.098413,2023-02,796.666147,2023-03,854.300685,2023-04,858.502201,2023-05,661.066567,2023-06,773.586499,2023-07,640.337332,2023-08,542.576285,2023-09,1015.692379,2023-10,849.682105,2023-11,1212.598358,2023-12,726.367824
76,M,BD,TXG_FOB_USD,W00,6,P1M,2021-01,2785.294297,2021-02,2689.02815,2021-03,3271.448348,2021-04,2672.48325,2021-05,2824.54316,2021-06,3329.038411,2021-07,2476.317691,2021-08,3458.780576,2021-09,3541.244344,2021-10,3385.287709,2021-11,3399.162344,2021-12,4016.262939,2022-01,3674.965089,2022-02,3510.414629,2022-03,4154.271696,2022-04,3744.347114,2022-05,3839.120495,2022-06,4402.797106,2022-07,3762.956429,2022-08,4396.308292,2022-09,4158.343741,2022-10,3918.091219,2022-11,3705.05266,2022-12,3819.198478,2023-01,3762.231774,2023-02,3338.820712,2023-03,3504.829889,2023-04,2884.262044,2023-05,3272.745426,2023-06,3048.846605,2023-07,3574.676122,2023-08,3496.853382,2023-09,2819.470845,2023-10,3277.171406,2023-11,2909.002193,2023-12,2879.655872
77,M,FJ,TXG_FOB_USD,W00,6,P1M,2021-01,61.5859,2021-02,61.674777,2021-03,73.923234,2021-04,66.298066,2021-05,82.878112,2021-06,67.715174,2021-07,64.660654,2021-08,66.808188,2021-09,93.779606,2021-10,98.476721,2021-11,70.809589,2021-12,83.743839,2022-01,56.628429,2022-02,64.73347,2022-03,61.488069,2022-04,74.233849,2022-05,76.197188,2022-06,83.377261,2022-07,84.748696,2022-08,129.251083,2022-09,123.81117,2022-10,90.744098,2022-11,124.985798,2022-12,79.154754,2023-01,86.553501,2023-02,68.865739,2023-03,75.806681,2023-04,71.488116,2023-05,85.922503,2023-06,91.670973,2023-07,86.812969,2023-08,106.309691,2023-09,103.478222,2023-10,205.358311,2023-11,114.67986,2023-12,89.63273
78,M,PE,TXG_FOB_USD,W00,6,P1M,2021-01,4598.796684,2021-02,4507.802447,2021-03,4615.164232,2021-04,4613.654758,2021-05,4981.65153,2021-06,5124.45879,2021-07,4967.931921,2021-08,5077.408526,2021-09,5332.008108,2021-10,6124.292042,2021-11,6161.364541,2021-12,7170.79123,2022-01,6264.532388,2022-02,5616.791426,2022-03,6287.578224,2022-04,5163.053552,2022-05,5032.544726,2022-06,4954.787866,2022-07,5674.573787,2022-08,5159.099293,2022-09,5142.158637,2022-10,5759.56112,2022-11,5795.526724,2022-12,5515.841666,2023-01,6280.437388,2023-02,5323.913583,2023-03,5887.653009,2023-04,5021.560828,2023-05,5629.754914,2023-06,5307.572969,2023-07,5006.35586,2023-08,5373.461985,2023-09,5190.037977,2023-10,5387.228083,2023-11,5628.30293,2023-12,5862.924187
79,M,BZ,TXG_FOB_USD,W00,6,P1M,2021-01,14.765424,2021-02,21.175365,2021-03,20.859966,2021-04,29.331422,2021-05,26.793116,2021-06,18.716953,2021-07,18.474647,2021-08,34.641821,2021-09,21.462098,2021-10,17.404452,2021-11,19.258731,2021-12,21.121698,2022-01,12.596436,2022-02,15.291742,2022-03,26.06852,2022-04,24.095896,2022-05,39.849345,2022-06,34.077722,2022-07,26.087165,2022-08,22.492472,2022-09,30.77616,2022-10,24.140517,2022-11,13.895097,2022-12,17.059326,2023-01,16.644938,2023-02,15.468299,2023-03,19.477851,2023-04,27.467295,2023-05,18.206788,2023-06,32.968545,2023-07,18.369865,2023-08,41.044052,2023-09,16.743638,2023-10,17.116193,2023-11,14.644334,2023-12,15.221599
80,M,IT,TXG_FOB_USD,W00,6,P1M,2021-01,41276.634008,2021-02,47047.516533,2021-03,54946.202613,2021-04,52678.877163,2021-05,53378.083531,2021-06,54864.029669,2021-07,58639.543893,2021-08,38721.757754,2021-09,53125.91402,2021-10,53784.024694,2021-11,55461.483459,2021-12,51622.708286,2022-01,46626.642776,2022-02,53770.440188,2022-03,62599.274396,2022-04,54507.011984,2022-05,60086.157998,2022-06,57976.628795,2022-07,59062.764717,2022-08,41573.259421,2022-09,54634.564766,2022-10,53873.156912,2022-11,58782.944694,2022-12,54963.740215,2023-01,51241.77326,2023-02,56201.376092,2023-03,63670.747688,2023-04,52152.720076,2023-05,62077.308422,2023-06,59897.137728,2023-07,59187.71802,2023-08,45740.4786,2023-09,55175.724569,2023-10,59702.784099,2023-11,59653.401926,2023-12,52186.032256
81,M,MT,TXG_FOB_USD,W00,6,P1M,2021-01,274.477041,2021-02,238.299983,2021-03,261.503213,2021-04,276.846906,2021-05,222.076001,2021-06,257.084245,2021-07,233.155293,2021-08,200.644236,2021-09,216.621171,2021-10,288.275468,2021-11,283.056463,2021-12,302.280796,2022-01,244.499789,2022-02,262.204515,2022-03,270.56171,2022-04,237.672144,2022-05,254.667366,2022-06,231.03527,2022-07,219.567155,2022-08,234.914935,2022-09,267.452985,2022-10,329.831559,2022-11,400.198255,2022-12,296.96504,2023-01,258.890341,2023-02,261.670096,2023-03,290.16479,2023-04,236.798722,2023-05,273.92404,2023-06,279.273979,2023-07,318.217212,2023-08,257.826134,2023-09,287.494335,2023-10,302.962574,2023-11,386.091678,2023-12,303.888024
82,M,TT,TXG_FOB_USD,W00,6,P1M,2021-01,463.623728,2021-02,699.812592,2021-03,503.311487,2021-04,639.821173,2021-05,488.255742,2021-06,826.327668,2021-07,840.206923,2021-08,671.305901,2021-09,626.082669,2021-10,935.713217,2021-11,860.293143,2021-12,822.110519,2022-01,1154.908743,2022-02,893.848911,2022-03,1369.314878,2022-04,1152.331873,2022-05,1266.810332,2022-06,1302.558922,2022-07,783.812478,2022-08,1052.991609,2022-09,937.070247,2022-10,1469.905457,2022-11,924.1209,2022-12,978.430701,2023-01,1120.919616,2023-02,1039.774068,2023-03,755.30231,2023-04,587.32053,2023-05,615.996353,2023-06,706.073943,2023-07,617.178285,2023-08,617.642091,2023-09,582.209638,2023-10,607.074677,2023-11,491.467982,2023-12,664.046997
83,M,EE,TXG_FOB_USD,W00,6,P1M,2021-01,1441.858903,2021-02,1489.07779,2021-03,1726.570523,2021-04,1842.618674,2021-05,1731.760151,2021-06,1759.025288,2021-07,1777.029221,2021-08,1845.730663,2021-09,2012.996743,2021-10,1911.605384,2021-11,1988.418728,2021-12,1871.566021,2022-01,1852.208988,2022-02,1711.593881,2022-03,2187.371982,2022-04,1732.083478,2022-05,2040.225759,2022-06,1941.698437,2022-07,1728.595573,2022-08,1914.044865,2022-09,1911.985584,2022-10,1810.660524,2022-11,1776.433447,2022-12,1773.578242,2023-01,1675.003126,2023-02,1699.495547,2023-03,1863.137862,2023-04,1634.77473,2023-05,1792.885934,2023-06,1737.669338,2023-07,1399.062357,2023-08,1621.212739,2023-09,1589.0693,2023-10,1567.846042,2023-11,1660.047525,2023-12,1432.462715
84,M,CSH,TXG_FOB_USD,W00,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,M,NO,TXG_FOB_USD,W00,6,P1M,2021-01,9870.010327,2021-02,9383.820828,2021-03,11090.563663,2021-04,10203.125212,2021-05,10942.71108,2021-06,11886.397981,2021-07,12978.939297,2021-08,14045.56,2021-09,16196.317916,2021-10,21115.323283,2021-11,20234.317641,2021-12,25045.378261,2022-01,20102.655769,2022-02,19509.408235,2022-03,28480.013122,2022-04,21140.708315,2022-05,20672.610639,2022-06,20732.866286,2022-07,26115.6631,2022-08,32986.412868,2022-09,24557.423949,2022-10,18101.446886,2022-11,19631.451379,2022-12,25010.596051,2023-01,18469.134375,2023-02,16122.957736,2023-03,16934.471816,2023-04,15121.366601,2023-05,12936.992769,2023-06,12893.086772,2023-07,13182.363941,2023-08,13534.96817,2023-09,12329.980691,2023-10,15831.714175,2023-11,15623.013189,2023-12,14557.315407
86,M,1C_440,TXG_FOB_USD,W00,6,P1M,2021-01,70547.589772,2021-02,67942.147576,2021-03,77848.595044,2021-04,77106.650934,2021-05,80224.358009,2021-06,85477.754219,2021-07,89739.530609,2021-08,89231.056508,2021-09,94590.792304,2021-10,97534.749616,2021-11,104850.45605,2021-12,107903.900962,2022-01,103378.105104,2022-02,102695.115339,2022-03,131217.970126,2022-04,129454.327869,2022-05,129945.954571,2022-06,134471.687979,2022-07,127072.906095,2022-08,131395.949913,2022-09,124065.767941,2022-10,117734.289184,2022-11,117610.235035,2022-12,113930.756488,2023-01,108624.353764,2023-02,103941.109771,2023-03,111212.249052,2023-04,101369.991264,2023-05,101896.625337,2023-06,95676.048617,2023-07,95878.589313,2023-08,104811.161149,2023-09,105535.80165,2023-10,111994.706513,2023-11,109885.064192,2023-12,110699.371587
87,M,MO,TXG_FOB_USD,W00,6,P1M,2021-01,147.352129,2021-02,67.75535,2021-03,125.742988,2021-04,107.539788,2021-05,94.851726,2021-06,118.205851,2021-07,100.837182,2021-08,114.034916,2021-09,85.277015,2021-10,89.786874,2021-11,114.953181,2021-12,85.619007,2022-01,139.042393,2022-02,93.782192,2022-03,138.335451,2022-04,98.937493,2022-05,109.507177,2022-06,88.919409,2022-07,41.613128,2022-08,132.345534,2022-09,91.926761,2022-10,107.117637,2022-11,126.639256,2022-12,64.212178,2023-01,86.079541,2023-02,93.009067,2023-03,114.369135,2023-04,73.021695,2023-05,89.929981,2023-06,95.762151,2023-07,87.471981,2023-08,85.833765,2023-09,89.136402,2023-10,103.651567,2023-11,108.479415,2023-12,58.170592
88,M,CG,TXG_FOB_USD,W00,6,P1M,2021-01,273.498889,2021-02,168.237263,2021-03,252.660182,2021-04,187.864781,2021-05,193.182122,2021-06,207.799016,2021-07,177.132337,2021-08,142.679576,2021-09,184.869429,2021-10,352.149712,2021-11,139.006864,2021-12,116.255612,2022-01,301.49312,2022-02,214.669871,2022-03,236.372322,2022-04,315.886884,2022-05,321.75134,2022-06,316.727405,2022-07,287.436373,2022-08,309.430467,2022-09,341.846748,2022-10,457.414676,2022-11,161.854389,2022-12,287.314039,2023-01,367.530967,2023-02,318.814675,2023-03,373.293612,2023-04,497.230189,2023-05,384.578149,2023-06,240.143401,2023-07,370.519944,2023-08,524.315747,2023-09,311.986363,2023-10,386.222562,2023-11,423.12088,2023-12,397.382445
89,M,GL,TXG_FOB_USD,W00,6,P1M,2021-01,60.200875,2021-02,69.621138,2021-03,75.207259,2021-04,51.331278,2021-05,95.349343,2021-06,77.665321,2021-07,78.793129,2021-08,108.917525,2021-09,78.701097,2021-10,81.488992,2021-11,105.736049,2021-12,74.55044,2022-01,64.01981,2022-02,70.568685,2022-03,63.258944,2022-04,77.100638,2022-05,93.300249,2022-06,84.08297,2022-07,90.918345,2022-08,105.309425,2022-09,86.419362,2022-10,99.554999,2022-11,83.72032,2022-12,83.526291,2023-01,76.316264,2023-02,63.16676,2023-03,51.134895,2023-04,74.07111,2023-05,109.503192,2023-06,83.148064,2023-07,108.565996,2023-08,87.859968,2023-09,123.58102,2023-10,92.290026,2023-11,92.05763,2023-12,111.73739
90,M,KN,TXG_FOB_USD,W00,6,P1M,2021-01,3.370363,2021-02,3.4208,2021-03,4.775089,2021-04,3.511826,2021-05,3.213846,2021-06,3.958448,2021-07,17.87314,2021-08,4.873084,2021-09,4.60564,2021-10,4.230266,2021-11,3.920248,2021-12,3.249624,2022-01,2.698563,2022-02,2.976549,2022-03,5.779572,2022-04,4.797448,2022-05,4.04292,2022-06,2.991692,2022-07,2.99111,2022-08,2.566038,2022-09,3.216373,2022-10,2.19462,2022-11,2.144334,2022-12,2.384818,2023-01,2.587173,2023-02,2.321334,2023-03,2.893725,2023-04,7.765233,2023-05,4.234452,2023-06,2.018072,2023-07,63.60884,2023-08,1.793027,2023-09,2.613921,2023-10,2.724621,2023-11,2.557204,2023-12,2.824397
