,Month,Day,Year,Open,High,Low,Close,Adj_Close,Volume
124,Mar,"30,",2023,"4,208.72","4,295.55","4,208.56","4,278.05","4,278.05",-
125,Mar,"29,",2023,"4,162.00","4,219.82","4,157.27","4,212.36","4,212.36",-
126,Mar,"28,",2023,"4,101.74","4,180.33","4,098.82","4,166.66","4,166.66",-
127,Mar,"27,",2023,"4,094.69","4,133.55","4,062.37","4,098.04","4,098.04",-
128,Mar,"24,",2023,"4,162.71","4,162.97","4,031.61","4,094.56","4,094.56",-
129,Mar,"23,",2023,"4,127.80","4,174.11","4,113.98","4,174.11","4,174.11",-
130,Mar,"22,",2023,"4,004.49","4,095.48","4,003.71","4,091.34","4,091.34",-
131,Mar,"20,",2023,"3,920.14","3,996.82","3,862.64","3,989.75","3,989.75",-
132,Mar,"17,",2023,"3,956.94","4,026.91","3,907.34","3,907.34","3,907.34",-
133,Mar,"16,",2023,"3,928.28","4,001.67","3,890.14","3,949.89","3,949.89",-
134,Mar,"15,",2023,"4,103.91","4,129.83","3,922.83","3,927.28","3,927.28",-
135,Mar,"14,",2023,"4,120.38","4,134.28","4,041.52","4,099.88","4,099.88",-
136,Mar,"13,",2023,"4,180.08","4,232.21","4,070.00","4,121.07","4,121.07",-
137,Mar,"10,",2023,"4,167.20","4,176.34","4,066.54","4,172.13","4,172.13",-
138,Mar,"09,",2023,"4,160.67","4,166.97","4,112.61","4,159.62","4,159.62",-
139,Mar,"08,",2023,"4,205.75","4,206.54","4,118.53","4,166.46","4,166.46",-
140,Mar,"07,",2023,"4,283.49","4,302.46","4,217.08","4,217.08","4,217.08",-
141,Mar,"06,",2023,"4,286.00","4,313.25","4,266.24","4,285.58","4,285.58",-
142,Mar,"03,",2023,"4,245.20","4,299.13","4,244.82","4,272.79","4,272.79",-
143,Mar,"02,",2023,"4,284.85","4,303.12","4,203.30","4,234.94","4,234.94",-
144,Mar,"01,",2023,"4,216.28","4,328.03","4,214.76","4,296.14","4,296.14",-
145,Feb,"28,",2023,"4,173.11","4,207.91","4,137.43","4,198.38","4,198.38",-
146,Feb,"27,",2023,"4,125.74","4,196.50","4,125.67","4,179.26","4,179.26",-
147,Feb,"24,",2023,"4,303.86","4,304.19","4,129.83","4,131.86","4,131.86",-
148,Feb,"23,",2023,"4,250.64","4,316.73","4,235.76","4,296.71","4,296.71",-
